经度,纬度,Year,Amount,Name
41.1572,-80.0893,2013,83,Mercer/Pennsylvania
39.6587,-79.9868,2013,52,Monongalia/West Virginia
37.997,-83.8925,2013,240,Montgomery/Kentucky
37.0675,-80.4405,2013,172,Montgomery/Virginia
40.9865,-76.635,2013,40,Montour/Pennsylvania
37.1231,-87.2125,2013,90,Muhlenberg/Kentucky
39.9037,-82.018,2013,73,Muskingum/Ohio
37.913,-78.8828,2013,3,Nelson/Virginia
38.2001,-80.8512,2013,228,Nicholas/West Virginia
36.8945,-76.259,2013,232,Norfolk (city)/Virginia
36.7012,-85.6927,2013,5,Monroe/Kentucky
39.8489,-81.0354,2013,26,Monroe/Ohio
40.2111,-75.2744,2013,95,Montgomery/Pennsylvania
37.9734,-83.0488,2013,5,Morgan/Kentucky
39.7373,-81.9154,2013,2,Morgan/Ohio
40.6209,-82.6618,2013,44,Morrow/Ohio
37.8996,-85.2196,2013,40,Nelson/Kentucky
37.4418,-77.0436,2013,23,New Kent/Virginia
37.1052,-76.5185,2013,186,Newport News (city)/Virginia
38.302,-83.8866,2013,69,Nicholas/Kentucky
37.5295,-75.8283,2013,4,Northampton/Virginia
40.7841,-76.6713,2013,61,Northumberland/Pennsylvania
36.9841,-85.6187,2013,2,Metcalfe/Kentucky
37.5905,-80.5419,2013,7,Monroe/West Virginia
39.5313,-78.4553,2013,13,Morgan/West Virginia
40.6295,-75.2024,2013,207,Northampton/Pennsylvania
37.5589,-86.7728,2013,25,Ohio/Kentucky
38.3355,-85.4839,2013,44,Oldham/Kentucky
37.4743,-83.6802,2013,4,Owsley/Kentucky
36.7168,-80.3578,2013,38,Patrick/Virginia
38.6708,-84.3311,2013,100,Pendleton/Kentucky
39.921,-82.4271,2013,39,Perry/Ohio
40.3951,-77.0278,2013,51,Perry/Pennsylvania
37.2042,-77.3914,2013,63,Petersburg (city)/Virginia
40.0076,-75.134,2013,5143,Philadelphia/Pennsylvania
39.554,-82.7779,2013,237,Pickaway/Ohio
36.6716,-79.4196,2013,57,Pittsylvania/Virginia
38.2746,-80.0915,2013,19,Pocahontas/West Virginia
37.1318,-76.3569,2013,11,Poquoson (city)/Virginia
36.8468,-76.354,2013,210,Portsmouth (city)/Virginia
37.9059,-83.9691,2013,127,Powell/Kentucky
37.5427,-77.9267,2013,29,Powhatan/Virginia
39.7917,-84.7133,2013,62,Preble/Ohio
39.5512,-79.8003,2013,12,Preston/West Virginia
39.9156,-81.2824,2013,7,Noble/Ohio
37.0821,-78.0029,2013,12,Nottoway/Virginia
40.0753,-80.6951,2013,173,Ohio/West Virginia
41.5853,-82.8369,2013,85,Ottawa/Ohio
38.6134,-84.9769,2013,28,Owen/Kentucky
41.1798,-84.7378,2013,6,Paulding/Ohio
37.4807,-82.0632,2013,220,Pike/Kentucky
39.1517,-82.9102,2013,70,Pike/Ohio
39.3201,-81.2401,2013,3,Pleasants/West Virginia
41.0245,-81.0501,2013,287,Portage/Ohio
41.9207,-78.0205,2013,31,Potter/Pennsylvania
38.6823,-77.2604,2013,662,Prince William/Virginia
37.1745,-84.6329,2013,109,Pulaski/Kentucky
36.9342,-80.7255,2013,195,Pulaski/Virginia
37.1229,-80.5583,2013,41,Radford (city)/Virginia
37.9443,-81.4371,2013,358,Raleigh/West Virginia
38.7968,-79.8967,2013,34,Randolph/West Virginia
38.6562,-78.2322,2013,12,Rappahannock/Virginia
37.9501,-76.6625,2013,763,Richmond/Virginia
38.5317,-84.0358,2013,1,Robertson/Kentucky
37.6301,-79.5431,2013,38,Rockbridge/Virginia
37.4027,-84.4144,2013,53,Rockcastle/Kentucky
38.2529,-83.3185,2013,88,Rowan/Kentucky
37.2864,-80.0554,2013,58,Salem (city)/Virginia
41.388,-83.3218,2013,79,Sandusky/Ohio
38.2204,-84.4699,2013,211,Scott/Kentucky
36.7196,-82.7962,2013,82,Scott/Virginia
40.4389,-84.2597,2013,188,Shelby/Ohio
40.7078,-77.3107,2013,44,Snyder/Pennsylvania
38.0562,-85.1511,2013,7,Spencer/Kentucky
38.1982,-77.5885,2013,289,Spotsylvania/Virginia
38.3319,-77.4655,2013,265,Stafford/Virginia
38.1593,-79.0608,2013,14,Staunton (city)/Virginia
36.5882,-76.6847,2013,121,Suffolk (city)/Virginia
38.7717,-77.4448,2013,15,Manassas Park (city)/Virginia
39.337,-78.9223,2013,3,Mineral/West Virginia
37.8832,-76.3477,2013,4,Northumberland/Virginia
38.6653,-78.4545,2013,84,Page/Virginia
37.2245,-83.2752,2013,171,Perry/Kentucky
41.4045,-75.183,2013,46,Pike/Pennsylvania
37.7825,-79.444,2013,5,Lexington (city)/Virginia
37.6395,-76.5747,2013,2,Middlesex/Virginia
37.2747,-79.8886,2013,478,Roanoke/Virginia
38.6601,-78.9061,2013,99,Rockingham/Virginia
36.995,-85.0683,2013,19,Russell/Kentucky
36.9791,-82.2961,2013,120,Russell/Virginia
40.8565,-76.235,2013,220,Schuylkill/Pennsylvania
41.2162,-83.3285,2013,108,Seneca/Ohio
39.0551,-78.3681,2013,153,Shenandoah/Virginia
36.7509,-86.7347,2013,29,Simpson/Kentucky
36.7929,-81.5927,2013,64,Smyth/Virginia
37.7243,-80.8865,2013,89,Summers/West Virginia
41.0802,-81.5219,2013,371,Summit/Ohio
37.2273,-76.9665,2013,2,Surry/Virginia
41.8332,-75.8762,2013,21,Susquehanna/Pennsylvania
37.4256,-85.3689,2013,34,Taylor/Kentucky
41.6795,-77.069,2013,38,Tioga/Pennsylvania
37.01,-87.2425,2013,4,Todd/Kentucky
36.9551,-87.709,2013,7,Trigg/Kentucky
41.462,-80.6656,2013,432,Trumbull/Ohio
40.5609,-81.495,2013,62,Tuscarawas/Ohio
38.2484,-78.1125,2013,42,Orange/Virginia
41.0997,-84.2693,2013,2,Putnam/Ohio
40.9345,-82.4502,2013,210,Richland/Ohio
39.4069,-83.1842,2013,251,Ross/Ohio
38.7383,-82.842,2013,382,Scioto/Ohio
38.137,-85.0744,2013,31,Shelby/Kentucky
39.9834,-78.772,2013,101,Somerset/Pennsylvania
37.1909,-81.6387,2013,359,Tazewell/Virginia
40.3533,-83.2628,2013,47,Union/Ohio
41.4998,-79.8736,2013,72,Venango/Pennsylvania
39.1591,-82.5243,2013,41,Vinton/Ohio
36.7335,-76.0435,2013,233,Virginia Beach (city)/Virginia
36.9725,-86.4371,2013,78,Warren/Kentucky
39.3496,-84.1236,2013,414,Warren/Ohio
41.7806,-79.0941,2013,7,Warren/Pennsylvania
36.666,-81.6382,2013,108,Washington/Virginia
41.4102,-76.5832,2013,2,Sullivan/Pennsylvania
36.8457,-77.2875,2013,14,Sussex/Virginia
40.9002,-77.1564,2013,7,Union/Pennsylvania
38.9927,-80.2279,2013,71,Upshur/West Virginia
37.7355,-85.0701,2013,2,Washington/Kentucky
39.6314,-81.4562,2013,154,Washington/Ohio
40.3264,-80.4091,2013,357,Washington/Pennsylvania
40.9864,-81.9948,2013,206,Wayne/Ohio
38.0673,-78.9012,2013,24,Waynesboro (city)/Virginia
38.4604,-80.3731,2013,21,Webster/West Virginia
38.0941,-76.8229,2013,26,Westmoreland/Virginia
39.5689,-80.7316,2013,1,Wetzel/West Virginia
39.1734,-78.1745,2013,127,Winchester (city)/Virginia
36.8615,-82.7774,2013,369,Wise/Virginia
39.1806,-81.513,2013,159,Wood/West Virginia
38.5374,-81.9256,2013,45,Putnam/West Virginia
40.8159,-81.4165,2013,35,Stark/Ohio
38.5955,-85.3174,2013,29,Trimble/Kentucky
37.5584,-87.8909,2013,4,Union/Kentucky
38.9231,-78.1033,2013,273,Warren/Virginia
41.3957,-75.2731,2013,18,Wayne/Pennsylvania
38.2254,-82.4415,2013,54,Wayne/West Virginia
40.3312,-79.677,2013,692,Westmoreland/Pennsylvania
36.9321,-84.1004,2013,281,Whitley/Kentucky
41.3236,-83.4363,2013,193,Wood/Ohio
37.972,-84.7563,2013,24,Woodford/Kentucky
40.95,-83.3836,2013,20,Wyandot/Ohio
36.8862,-81.192,2013,146,Wythe/Virginia
39.1226,-81.1709,2013,1,Ritchie/West Virginia
40.8006,-84.7746,2013,34,Van Wert/Ohio
36.8404,-84.8506,2013,14,Wayne/Kentucky
41.5024,-84.418,2013,11,Williams/Ohio
37.2691,-76.7075,2013,13,Williamsburg (city)/Virginia
39.9163,-76.5841,2013,891,York/Pennsylvania
37.1982,-76.433,2013,31,York/Virginia
37.6917,-75.7182,2014,47,Accomack/Virginia
38.8559,-83.4713,2014,164,Adams/Ohio
39.8826,-77.1569,2014,50,Adams/Pennsylvania
38.041,-78.5222,2014,42,Albemarle/Virginia
37.8865,-79.9795,2014,64,Alleghany/Virginia
40.4001,-80.1873,2014,4639,Allegheny/Pennsylvania
40.8305,-84.0848,2014,310,Allen/Ohio
37.3366,-77.9882,2014,6,Amelia/Virginia
37.8301,-83.5166,2013,10,Wolfe/Kentucky
41.6119,-76.0457,2013,30,Wyoming/Pennsylvania
37.7154,-81.4179,2013,13,Wyoming/West Virginia
36.7956,-86.2961,2014,30,Allen/Kentucky
37.4487,-79.1058,2014,35,Amherst/Virginia
40.9185,-79.4603,2014,177,Armstrong/Pennsylvania
40.9214,-82.2818,2014,190,Ashland/Ohio
41.8567,-80.6173,2014,391,Ashtabula/Ohio
39.4005,-82.1261,2014,282,Athens/Ohio
38.1939,-79.0087,2014,87,Augusta/Virginia
37.0048,-85.9264,2014,50,Barren/Kentucky
38.1193,-83.6156,2014,35,Bath/Kentucky
40.2592,-78.5075,2014,30,Bedford/Pennsylvania
37.3866,-79.7253,2014,126,Bedford/Virginia
36.5942,-83.8774,2014,476,Bell/Kentucky
39.458,-77.9779,2014,95,Berkeley/West Virginia
40.3495,-76.1391,2014,518,Berks/Pennsylvania
37.1521,-81.1501,2014,6,Bland/Virginia
37.4662,-87.7342,2013,15,Webster/Kentucky
38.089,-84.935,2014,24,Anderson/Kentucky
37.2642,-78.682,2014,17,Appomattox/Virginia
38.8786,-77.1011,2014,136,Arlington/Virginia
40.5989,-80.4738,2014,181,Beaver/Pennsylvania
40.6864,-78.2272,2014,399,Blair/Pennsylvania
38.9472,-84.6731,2014,215,Boone/Kentucky
37.4167,-79.8779,2014,96,Botetourt/Virginia
38.3354,-82.7816,2014,240,Boyd/Kentucky
41.7606,-76.1763,2014,88,Bradford/Pennsylvania
38.5632,-80.8979,2014,21,Braxton/West Virginia
38.8673,-83.7878,2014,112,Brown/Ohio
37.2473,-81.8015,2014,117,Buchanan/Virginia
40.9505,-79.74,2014,190,Butler/Pennsylvania
38.4154,-82.3188,2014,199,Cabell/West Virginia
36.5892,-88.4381,2014,14,Calloway/Kentucky
40.4111,-78.8446,2014,447,Cambria/Pennsylvania
39.0401,-84.4815,2014,654,Campbell/Kentucky
37.2338,-79.2895,2014,55,Campbell/Virginia
36.9081,-88.8869,2014,1,Carlisle/Kentucky
38.3318,-82.9371,2014,146,Carter/Kentucky
40.98,-77.7057,2014,60,Centre/Pennsylvania
37.344,-77.0687,2014,2,Charles City/Virginia
36.6778,-76.3024,2014,19,Chesapeake (city)/Virginia
39.2666,-80.1287,2013,2,Taylor/West Virginia
40.6513,-84.146,2014,36,Auglaize/Ohio
38.9783,-79.9505,2014,3,Barbour/West Virginia
37.5855,-84.7903,2014,77,Boyle/Kentucky
37.8312,-86.6304,2014,12,Breckinridge/Kentucky
36.8553,-77.8937,2014,18,Brunswick/Virginia
37.494,-78.6333,2014,50,Buckingham/Virginia
40.1015,-74.8852,2014,2210,Bucks/Pennsylvania
38.0645,-85.7146,2014,94,Bullitt/Kentucky
37.2093,-86.8921,2014,8,Butler/Kentucky
37.2085,-88.0604,2014,19,Caldwell/Kentucky
40.8289,-75.7009,2014,95,Carbon/Pennsylvania
38.1948,-79.5709,2014,5,Bath/Virginia
40.1621,-81.1313,2014,223,Belmont/Ohio
37.9713,-81.7138,2014,8,Boone/West Virginia
37.7316,-79.3565,2014,3,Buena Vista (city)/Virginia
39.3938,-84.5652,2014,1055,Butler/Ohio
38.0533,-77.3473,2014,48,Caroline/Virginia
36.6771,-80.6997,2014,52,Carroll/Virginia
37.4551,-84.9875,2014,36,Casey/Kentucky
40.2174,-83.9635,2014,85,Champaign/Ohio
38.0374,-78.4856,2014,4,Charlottesville (city)/Virginia
39.9639,-75.885,2014,468,Chester/Pennsylvania
37.506,-77.6492,2014,601,Chesterfield/Virginia
37.12,-87.4875,2014,92,Christian/Kentucky
38.0014,-84.1908,2014,156,Clark/Kentucky
39.8862,-84.0243,2014,49,Clark/Ohio
39.1508,-77.9823,2014,33,Clarke/Virginia
37.1464,-83.7635,2014,78,Clay/Kentucky
41.1062,-78.7749,2014,37,Clearfield/Pennsylvania
39.2325,-84.1532,2014,452,Clermont/Ohio
39.3224,-83.8109,2014,168,Clinton/Ohio
41.0094,-77.5306,2014,69,Clinton/Pennsylvania
40.2761,-81.7517,2014,36,Coshocton/Ohio
37.4293,-80.1395,2014,7,Craig/Virginia
40.7392,-82.7773,2014,238,Crawford/Ohio
41.8176,-79.8364,2014,60,Crawford/Pennsylvania
38.416,-77.8267,2014,157,Culpeper/Virginia
40.2422,-76.9274,2014,53,Cumberland/Pennsylvania
37.6674,-78.0883,2014,12,Cumberland/Virginia
41.4948,-81.5348,2014,3529,Cuyahoga/Ohio
37.1803,-85.3197,2014,45,Adair/Kentucky
37.4215,-83.4585,2014,17,Breathitt/Kentucky
40.5209,-81.0031,2014,14,Carroll/Ohio
36.9933,-78.601,2014,11,Charlotte/Virginia
41.2106,-79.3803,2014,39,Clarion/Pennsylvania
38.4662,-81.0815,2014,9,Clay/West Virginia
41.0177,-76.4969,2014,123,Columbia/Pennsylvania
40.8871,-80.675,2014,320,Columbiana/Ohio
37.2198,-88.1411,2014,11,Crittenden/Kentucky
38.6098,-85.0681,2014,100,Carroll/Kentucky
36.8051,-85.0683,2014,29,Clinton/Kentucky
37.265,-77.3969,2014,1,Colonial Heights (city)/Virginia
36.8319,-85.5053,2014,14,Cumberland/Kentucky
40.2802,-84.6384,2014,138,Darke/Ohio
37.7892,-86.9805,2014,69,Daviess/Kentucky
40.1679,-83.08,2014,293,Delaware/Ohio
39.894,-75.4338,2014,1453,Delaware/Pennsylvania
36.9853,-77.7219,2014,21,Dinwiddie/Virginia
41.5726,-78.6869,2014,27,Elk/Pennsylvania
38.1879,-83.0188,2014,34,Elliott/Kentucky
42.2134,-79.8333,2014,322,Erie/Pennsylvania
38.8514,-77.1579,2014,516,Fairfax/Virginia
39.8426,-82.5446,2014,311,Fairfield/Ohio
40.0903,-79.5872,2014,360,Fayette/Pennsylvania
37.451,-82.7994,2014,120,Floyd/Kentucky
37.0379,-80.2045,2014,16,Floyd/Virginia
39.8665,-83.0703,2014,2770,Franklin/Ohio
36.8293,-79.9917,2014,163,Franklin/Virginia
39.264,-78.3319,2014,234,Frederick/Virginia
36.5767,-88.9353,2014,11,Fulton/Kentucky
41.7113,-83.9053,2014,36,Fulton/Ohio
38.7252,-84.8239,2014,33,Gallatin/Kentucky
38.8862,-82.1463,2014,187,Gallia/Ohio
37.6167,-84.4094,2014,20,Garrard/Kentucky
37.373,-80.8576,2014,99,Giles/Virginia
37.2801,-76.4402,2014,28,Gloucester/Virginia
39.2711,-79.3662,2014,35,Grant/West Virginia
36.5603,-88.5692,2014,51,Graves/Kentucky
36.6015,-81.6257,2014,18,Grayson/Virginia
38.2504,-78.4417,2014,8,Greene/Virginia
36.816,-77.4689,2014,8,Greensville/Virginia
38.4949,-82.6911,2014,65,Greenup/Kentucky
40.0221,-81.5868,2014,266,Guernsey/Ohio
39.1864,-84.763,2014,4384,Hamilton/Ohio
37.8962,-86.7561,2014,1,Hancock/Kentucky
37.7668,-77.3706,2014,221,Hanover/Virginia
37.8193,-85.9358,2014,103,Hardin/Kentucky
40.8064,-83.5114,2014,107,Hardin/Ohio
38.5426,-84.2366,2014,103,Harrison/Kentucky
40.2737,-81.2812,2014,7,Harrison/Ohio
39.3923,-80.2989,2014,209,Harrison/West Virginia
37.2903,-85.7672,2014,11,Hart/Kentucky
37.8512,-87.3542,2014,13,Henderson/Kentucky
36.6871,-79.7872,2014,52,Henry/Virginia
39.0747,-83.3871,2014,199,Highland/Ohio
39.4187,-82.5993,2014,51,Hocking/Ohio
37.2914,-77.2985,2014,8,Hopewell (city)/Virginia
40.3821,-78.1697,2014,44,Huntingdon/Pennsylvania
41.2508,-82.4915,2014,239,Huron/Ohio
38.6818,-84.0666,2014,24,Bracken/Kentucky
38.8015,-81.0962,2014,2,Calhoun/West Virginia
41.3259,-84.2855,2014,192,Defiance/Ohio
38.6355,-77.6661,2014,132,Fauquier/Virginia
39.6522,-83.5564,2014,154,Fayette/Ohio
38.2126,-83.6341,2014,8,Fleming/Kentucky
37.7533,-78.1638,2014,18,Fluvanna/Virginia
38.3228,-84.8955,2014,134,Franklin/Kentucky
39.7243,-77.515,2014,161,Franklin/Pennsylvania
38.2992,-77.4871,2014,19,Fredericksburg (city)/Virginia
41.3722,-81.0591,2014,116,Geauga/Ohio
37.4937,-86.226,2014,34,Grayson/Kentucky
39.6598,-83.7431,2014,359,Greene/Ohio
36.9052,-76.8978,2014,28,Southampton/Virginia
40.9348,-83.8235,2014,260,Hancock/Ohio
40.6179,-80.5998,2014,41,Hancock/West Virginia
40.2752,-76.8843,2014,812,Dauphin/Pennsylvania
37.2895,-86.2847,2014,4,Edmonson/Kentucky
41.4011,-82.808,2014,404,Erie/Ohio
37.9185,-76.8665,2014,10,Essex/Virginia
37.6969,-83.9685,2014,63,Estill/Kentucky
38.1059,-84.5255,2014,575,Fayette/Kentucky
37.6015,-77.7022,2014,11,Goochland/Virginia
38.7326,-84.5966,2014,97,Grant/Kentucky
37.7503,-80.4715,2014,113,Greenbrier/West Virginia
36.839,-78.7284,2014,58,Halifax/Virginia
36.8155,-83.4045,2014,265,Harlan/Kentucky
38.4623,-85.3036,2014,25,Henry/Kentucky
38.3237,-79.6403,2014,2,Highland/Virginia
37.1737,-87.6885,2014,59,Hopkins/Kentucky
38.1425,-84.1101,2014,27,Bourbon/Kentucky
36.618,-82.1607,2014,10,Bristol (city)/Virginia
37.1026,-82.3763,2014,82,Dickenson/Virginia
39.1254,-80.7407,2014,5,Doddridge/West Virginia
36.6953,-77.5356,2014,2,Emporia (city)/Virginia
39.9476,-79.9986,2014,52,Greene/Pennsylvania
38.8779,-78.8661,2014,37,Hardy/West Virginia
37.6274,-77.4322,2014,584,Henrico/Virginia
40.5533,-81.9164,2014,11,Holmes/Ohio
40.6783,-79.1646,2014,52,Indiana/Pennsylvania
38.8656,-81.8235,2014,40,Jackson/West Virginia
38.2907,-85.6333,2014,1910,Jefferson/Kentucky
40.3653,-80.652,2014,132,Jefferson/Ohio
37.8787,-84.6545,2014,261,Jessamine/Kentucky
38.486,-81.3502,2014,454,Kanawha/West Virginia
37.4957,-83.0941,2014,26,Knott/Kentucky
40.5342,-82.5049,2014,37,Knox/Ohio
41.6072,-81.469,2014,931,Lake/Ohio
39.832,-76.3275,2014,459,Lancaster/Pennsylvania
37.9459,-82.6735,2014,16,Lawrence/Kentucky
38.4298,-82.4488,2014,163,Lawrence/Ohio
38.4362,-78.8735,2014,2,Harrisonburg (city)/Virginia
36.866,-76.8308,2014,16,Isle of Wight/Virginia
39.1117,-82.6108,2014,203,Jackson/Ohio
37.3799,-76.8041,2014,23,James City/Virginia
39.3242,-77.7517,2014,27,Jefferson/West Virginia
37.8806,-82.8382,2014,74,Johnson/Kentucky
40.6868,-77.114,2014,39,Juniata/Pennsylvania
39.0338,-84.5675,2014,695,Kenton/Kentucky
36.8353,-83.7598,2014,140,Knox/Kentucky
41.4846,-75.666,2014,380,Lackawanna/Pennsylvania
37.0037,-84.161,2014,258,Laurel/Kentucky
40.8618,-80.2625,2014,172,Lawrence/Pennsylvania
37.6023,-83.6085,2014,22,Lee/Kentucky
40.6666,-75.5072,2014,206,Lehigh/Pennsylvania
40.9702,-78.8765,2014,44,Jefferson/Pennsylvania
37.7301,-76.538,2014,5,Lancaster/Virginia
37.5668,-85.7353,2014,2,Larue/Kentucky
40.337,-76.448,2014,358,Lebanon/Pennsylvania
36.6871,-83.1152,2014,104,Lee/Virginia
36.954,-83.3907,2014,26,Leslie/Kentucky
37.453,-84.7579,2014,26,Lincoln/Kentucky
37.805,-81.9923,2014,154,Logan/West Virginia
41.3128,-81.9157,2014,76,Lorain/Ohio
41.6639,-83.582,2014,506,Lucas/Ohio
36.9608,-78.1283,2014,24,Lunenburg/Virginia
37.4004,-79.1911,2014,5,Lynchburg (city)/Virginia
37.0759,-88.0769,2014,24,Lyon/Kentucky
37.724,-84.2928,2014,393,Madison/Kentucky
39.9487,-83.2993,2014,249,Madison/Ohio
38.4879,-78.3261,2014,18,Madison/Virginia
40.9207,-81.0231,2014,798,Mahoning/Ohio
37.5156,-85.2625,2014,32,Marion/Kentucky
40.5321,-83.2077,2014,286,Marion/Ohio
39.5013,-80.1696,2014,84,Marion/West Virginia
37.8416,-82.4223,2014,11,Martin/Kentucky
36.9728,-88.612,2014,87,McCracken/Kentucky
41.8694,-78.66,2014,36,McKean/Pennsylvania
37.9366,-85.9915,2014,26,Meade/Kentucky
36.666,-78.3908,2014,54,Mecklenburg/Virginia
39.0292,-82.034,2014,22,Meigs/Ohio
37.4362,-80.964,2014,176,Mercer/West Virginia
36.9841,-85.6187,2014,4,Metcalfe/Kentucky
39.9951,-84.4084,2014,203,Miami/Ohio
37.6395,-76.5747,2014,6,Middlesex/Virginia
39.337,-78.9223,2014,8,Mineral/West Virginia
39.6587,-79.9868,2014,73,Monongalia/West Virginia
39.8489,-81.0354,2014,65,Monroe/Ohio
37.997,-83.8925,2014,243,Montgomery/Kentucky
39.7927,-84.3165,2014,3057,Montgomery/Ohio
40.2111,-75.2744,2014,35,Montgomery/Pennsylvania
37.0675,-80.4405,2014,146,Montgomery/Virginia
37.9734,-83.0488,2014,6,Morgan/Kentucky
39.5313,-78.4553,2014,49,Morgan/West Virginia
37.1231,-87.2125,2014,68,Muhlenberg/Kentucky
37.8996,-85.2196,2014,67,Nelson/Kentucky
37.4418,-77.0436,2014,28,New Kent/Virginia
37.1052,-76.5185,2014,22,Newport News (city)/Virginia
38.302,-83.8866,2014,22,Nicholas/Kentucky
38.2001,-80.8512,2014,220,Nicholas/West Virginia
37.5295,-75.8283,2014,9,Northampton/Virginia
40.7841,-76.6713,2014,129,Northumberland/Pennsylvania
41.371,-83.9415,2014,9,Henry/Ohio
37.5751,-83.9735,2014,43,Jackson/Kentucky
37.1638,-82.7493,2014,43,Letcher/Kentucky
39.9595,-82.4129,2014,250,Licking/Ohio
37.2456,-88.3589,2014,8,Livingston/Kentucky
39.0302,-77.4712,2014,175,Loudoun/Virginia
38.0068,-77.9061,2014,45,Louisa/Virginia
41.3338,-75.8214,2014,1148,Luzerne/Pennsylvania
41.3265,-76.9455,2014,256,Lycoming/Pennsylvania
37.7015,-83.1516,2014,15,Magoffin/Kentucky
36.867,-88.4656,2014,19,Marshall/Kentucky
37.3675,-81.3572,2014,11,McDowell/West Virginia
41.0348,-82.0122,2014,281,Medina/Ohio
37.6965,-84.9097,2014,63,Mercer/Kentucky
41.1572,-80.0893,2014,121,Mercer/Pennsylvania
40.5331,-77.8141,2014,33,Mifflin/Pennsylvania
37.6262,-82.1696,2014,7,Mingo/West Virginia
37.5905,-80.5419,2014,15,Monroe/West Virginia
40.9865,-76.635,2014,21,Montour/Pennsylvania
40.6209,-82.6618,2014,76,Morrow/Ohio
39.9037,-82.018,2014,141,Muskingum/Ohio
39.932,-77.9958,2014,2,Fulton/Pennsylvania
39.3732,-78.5228,2014,15,Hampshire/West Virginia
36.7596,-89.102,2014,2,Hickman/Kentucky
38.354,-83.2524,2014,34,Lewis/Kentucky
39.0393,-80.6551,2014,82,Lewis/West Virginia
40.4007,-83.5444,2014,97,Logan/Ohio
37.9607,-81.0795,2014,23,Fayette/West Virginia
41.4937,-79.448,2014,6,Forest/Pennsylvania
38.2387,-81.9893,2014,3,Lincoln/West Virginia
36.95,-86.7419,2014,30,Logan/Kentucky
39.9854,-80.7335,2014,115,Marshall/West Virginia
38.7054,-83.9191,2014,78,Mason/Kentucky
36.6648,-84.4395,2014,83,McCreary/Kentucky
40.4113,-84.7761,2014,91,Mercer/Ohio
39.9156,-81.2824,2014,19,Noble/Ohio
36.8945,-76.259,2014,14,Norfolk (city)/Virginia
40.6295,-75.2024,2014,171,Northampton/Pennsylvania
37.8832,-76.3477,2014,6,Northumberland/Virginia
37.5589,-86.7728,2014,11,Ohio/Kentucky
38.2484,-78.1125,2014,49,Orange/Virginia
38.6134,-84.9769,2014,24,Owen/Kentucky
38.6653,-78.4545,2014,62,Page/Virginia
40.0076,-75.134,2014,4809,Philadelphia/Pennsylvania
37.4984,-76.2883,2014,26,Mathews/Virginia
37.4919,-87.1342,2014,2,McLean/Kentucky
41.177,-75.418,2014,244,Monroe/Pennsylvania
37.913,-78.8828,2014,2,Nelson/Virginia
36.7168,-80.3578,2014,32,Patrick/Virginia
37.2245,-83.2752,2014,155,Perry/Kentucky
39.921,-82.4271,2014,62,Perry/Ohio
40.3951,-77.0278,2014,82,Perry/Pennsylvania
37.2042,-77.3914,2014,10,Petersburg (city)/Virginia
39.554,-82.7779,2014,243,Pickaway/Ohio
37.4807,-82.0632,2014,187,Pike/Kentucky
36.6716,-79.4196,2014,28,Pittsylvania/Virginia
41.0245,-81.0501,2014,367,Portage/Ohio
41.9207,-78.0205,2014,19,Potter/Pennsylvania
37.9059,-83.9691,2014,132,Powell/Kentucky
37.0821,-78.0029,2014,12,Nottoway/Virginia
40.0753,-80.6951,2014,118,Ohio/West Virginia
38.3355,-85.4839,2014,38,Oldham/Kentucky
41.5853,-82.8369,2014,50,Ottawa/Ohio
41.1798,-84.7378,2014,14,Paulding/Ohio
38.6708,-84.3311,2014,50,Pendleton/Kentucky
41.4045,-75.183,2014,50,Pike/Pennsylvania
36.8468,-76.354,2014,68,Portsmouth (city)/Virginia
37.5427,-77.9267,2014,47,Powhatan/Virginia
38.6823,-77.2604,2014,600,Prince William/Virginia
37.1745,-84.6329,2014,109,Pulaski/Kentucky
36.9342,-80.7255,2014,133,Pulaski/Virginia
37.9443,-81.4371,2014,451,Raleigh/West Virginia
38.7968,-79.8967,2014,20,Randolph/West Virginia
37.9501,-76.6625,2014,97,Richmond/Virginia
39.1226,-81.1709,2014,1,Ritchie/West Virginia
37.6301,-79.5431,2014,37,Rockbridge/Virginia
37.4027,-84.4144,2014,139,Rockcastle/Kentucky
38.6601,-78.9061,2014,85,Rockingham/Virginia
39.4069,-83.1842,2014,293,Ross/Ohio
38.2529,-83.3185,2014,164,Rowan/Kentucky
37.9554,-83.4596,2014,1,Menifee/Kentucky
39.7373,-81.9154,2014,2,Morgan/Ohio
39.7917,-84.7133,2014,31,Preble/Ohio
40.9345,-82.4502,2014,294,Richland/Ohio
37.2747,-79.8886,2014,148,Roanoke/Virginia
36.9791,-82.2961,2014,114,Russell/Virginia
41.388,-83.3218,2014,122,Sandusky/Ohio
40.8565,-76.235,2014,324,Schuylkill/Pennsylvania
38.2204,-84.4699,2014,127,Scott/Kentucky
36.7196,-82.7962,2014,276,Scott/Virginia
41.2162,-83.3285,2014,162,Seneca/Ohio
38.137,-85.0744,2014,62,Shelby/Kentucky
40.4389,-84.2597,2014,142,Shelby/Ohio
39.0551,-78.3681,2014,194,Shenandoah/Virginia
36.7509,-86.7347,2014,19,Simpson/Kentucky
36.7929,-81.5927,2014,48,Smyth/Virginia
39.1517,-82.9102,2014,62,Pike/Ohio
39.3201,-81.2401,2014,2,Pleasants/West Virginia
38.2746,-80.0915,2014,11,Pocahontas/West Virginia
38.8025,-81.3531,2014,5,Roane/West Virginia
