经度,纬度,年份,数目,地名
40.4113,-84.7761,2014,67,"Mercer, Fort Recovery"
41.1572,-80.0893,2014,75,"Mercer, Grove City"
39.6587,-79.9868,2014,31,"Monongalia, Star City"
39.9156,-81.2824,2014,15,"Noble, Batesville"
36.8945,-76.259,2014,8,"Norfolk (city), Norfolk"
40.7841,-76.6713,2014,93,"Northumberland, Trevorton"
38.6134,-84.9769,2014,13,"Owen, Wheatley"
40.2802,-84.6384,2014,109,"Darke, Rossburg"
40.2752,-76.8843,2014,709,"Dauphin, Harrisburg"
41.5726,-78.6869,2014,13,"Elk, Wilcox"
40.0903,-79.5872,2014,230,"Fayette, Everson"
39.7243,-77.515,2014,110,"Franklin, Pen Mar"
38.7252,-84.8239,2014,24,"Gallatin, Glencoe"
39.2711,-79.3662,2014,7,"Grant, Bayard"
39.1864,-84.763,2014,3686,"Hamilton, Hooven"
39.3732,-78.5228,2014,8,"Hampshire, Slanesville"
36.9052,-76.8978,2014,15,"Southampton, Ivor"
40.2737,-81.2812,2014,3,"Harrison, Tippecanoe"
40.5855,-77.5782,2014,26,"Mifflin, Juniata Terrace"
39.0338,-84.5675,2014,530,"Kenton, Lakeside Park"
39.832,-76.3275,2014,372,"Lancaster, Holtwood"
40.337,-76.448,2014,236,"Lebanon, Pleasant Hill"
40.6666,-75.5072,2014,175,"Lehigh, Stiles"
37.453,-84.7579,2014,5,"Lincoln, McKinney"
37.724,-84.2928,2014,137,"Madison, Richmond"
37.4984,-76.2883,2014,18,"Mathews, Gwynn"
39.0292,-82.034,2014,12,"Meigs, Pomeroy"
39.1806,-81.513,2014,3,"Wood, Mineral Wells"
39.5313,-78.4553,2014,35,"Morgan, Paw Paw"
37.1231,-87.2125,2014,3,"Muhlenberg, Weir"
39.9037,-82.018,2014,73,"Muskingum, South Zanesville"
37.913,-78.8828,2014,2,"Nelson, Nellysford"
36.6716,-79.4196,2014,2,"Pittsylvania, Mount Hermon"
37.805,-81.9923,2014,22,"Logan, Rossmore"
41.3128,-81.9157,2014,42,"Lorain, Columbia Hills Corners"
39.9487,-83.2993,2014,150,"Madison, West Jefferson"
36.867,-88.4656,2014,10,"Marshall, Oak Level"
39.9854,-80.7335,2014,68,"Marshall, McMechen"
40.5331,-77.8141,2014,21,"Mifflin, Allensville"
39.7927,-84.3165,2014,2300,"Montgomery, Trotwood"
40.2111,-75.2744,2014,23,"Montgomery, North Wales"
37.0675,-80.4405,2014,21,"Montgomery, Riner"
40.9865,-76.635,2014,7,"Montour, Mausdale"
38.2529,-83.3185,2014,27,"Rowan, Haldeman"
37.9366,-85.9915,2014,4,"Meade, Muldraugh"
36.666,-78.3908,2014,3,"Mecklenburg, Boydton"
37.8832,-76.3477,2014,2,"Northumberland, Burgess"
41.4045,-75.183,2014,46,"Pike, Tafton"
37.9059,-83.9691,2014,6,"Powell, Westbend"
38.6823,-77.2604,2014,15,"Prince William, Occoquan"
37.2747,-79.8886,2014,88,"Roanoke, Vinton"
40.8565,-76.235,2014,210,"Schuylkill, Ringtown"
41.2162,-83.3285,2014,110,"Seneca, Amsden"
39.0551,-78.3681,2014,60,"Shenandoah, Lebanon Church"
36.7509,-86.7347,2014,2,"Simpson, Middleton"
38.3355,-85.4839,2014,15,"Oldham, Crestwood"
37.2245,-83.2752,2014,1,"Perry, Avawam"
40.3951,-77.0278,2014,68,"Perry, Duncannon"
37.9443,-81.4371,2014,217,"Raleigh, Colcord"
37.6301,-79.5431,2014,6,"Rockbridge, Natural Bridge"
36.995,-85.0683,2014,2,"Russell, Jamestown"
36.9791,-82.2961,2014,4,"Russell, Dante"
36.7588,-78.7914,2014,4,"Halifax, Scottsburg"
41.8332,-75.8762,2014,37,"Susquehanna, Montrose"
41.6795,-77.069,2014,6,"Tioga, Blossburg"
40.8006,-84.7746,2014,40,"Van Wert, Wren"
38.0941,-76.8229,2014,19,"Westmoreland, Montross"
39.5689,-80.7316,2014,17,"Wetzel, Reader"
41.4884,-82.0978,2014,721,"Lorain, Sheffield Lake"
37.9459,-82.6735,2014,7,"Lawrence, Ulysses"
38.354,-83.2524,2014,2,"Lewis, Emerson"
39.0393,-80.6551,2014,19,"Lewis, Alum Bridge"
41.3265,-76.9455,2014,213,"Lycoming, Warrensville"
38.4879,-78.3261,2014,4,"Madison, Syria"
38.7054,-83.9191,2014,18,"Mason, Minerva"
39.5512,-79.8003,2014,1,"Preston, Masontown"
41.0348,-82.0122,2014,183,"Medina, Lodi"
39.6323,-84.2725,2014,118,"Montgomery, Miamisburg"
41.177,-75.418,2014,191,"Monroe, Tobyhanna"
37.8996,-85.2196,2014,21,"Nelson, Chaplin"
38.2001,-80.8512,2014,34,"Nicholas, Mount Nebo"
40.6295,-75.2024,2014,147,"Northampton, Raubsville"
37.5589,-86.7728,2014,1,"Ohio, Dundee"
38.2484,-78.1125,2014,20,"Orange, Orange"
41.1798,-84.7378,2014,4,"Paulding, Antwerp"
39.554,-82.7779,2014,150,"Pickaway, Tarlton"
36.8468,-76.354,2014,58,"Portsmouth (city), Portsmouth"
37.5427,-77.9267,2014,22,"Powhatan, Powhatan"
38.302,-83.8866,2014,5,"Nicholas, Sprout"
40.0753,-80.6951,2014,35,"Ohio, Wheeling"
41.5853,-82.8369,2014,27,"Ottawa, Catawba Island"
38.6708,-84.3311,2014,47,"Pendleton, Falmouth"
39.921,-82.4271,2014,21,"Perry, Thornport"
38.6562,-78.2322,2014,3,"Rappahannock, Sperryville"
39.4069,-83.1842,2014,142,"Ross, Frankfort"
38.2204,-84.4699,2014,47,"Scott, Newtown"
39.0092,-84.4987,2014,21,"Kenton, Taylor Mill"
37.1909,-81.6387,2014,7,"Tazewell, Amonate"
36.9725,-86.4371,2014,6,"Warren, Bowling Green"
41.3957,-75.2731,2014,44,"Wayne, Wallenpaupack Lake Estates"
39.1517,-82.9102,2014,41,"Pike, Omega"
41.9207,-78.0205,2014,14,"Potter, Oswayo"
39.7917,-84.7133,2014,22,"Preble, New Hope"
37.9501,-76.6625,2014,82,"Richmond, Haynesville"
37.4027,-84.4144,2014,23,"Rockcastle, Brodhead"
41.388,-83.3218,2014,60,"Sandusky, Gibsonburg"
38.0562,-85.1511,2014,9,"Spencer, Mount Eden"
38.9231,-78.1033,2014,177,"Warren, Apple Mountain Lake"
40.9864,-81.9948,2014,138,"Wayne, Burbank"
37.4662,-87.7342,2014,1,"Webster, Lisman"
40.3312,-79.677,2014,555,"Westmoreland, Westmoreland City"
39.1734,-78.1745,2014,12,"Winchester (city), Winchester"
41.3236,-83.4363,2014,133,"Wood, Bradner"
40.95,-83.3836,2014,42,"Wyandot, Carey"
38.7881,-77.4494,2014,4,"Prince William, Yorkshire"
39.8826,-77.1569,2015,54,"Adams, Hunterstown"
38.5374,-81.9256,2014,34,"Putnam, Eleanor"
38.7383,-82.842,2014,158,"Scioto, Wheelersburg"
39.9834,-78.772,2014,86,"Somerset, New Baltimore"
38.1982,-77.5885,2014,106,"Spotsylvania, Spotsylvania Courthouse"
40.8159,-81.4165,2014,398,"Stark, Meyers Lake"
38.5955,-85.3174,2014,2,"Trimble, Bedford"
39.6314,-81.4562,2014,68,"Washington, Macksburg"
36.8404,-84.8506,2014,4,"Wayne, Monticello"
36.9321,-84.1004,2014,3,"Whitley, Corbin"
38.6823,-77.2604,2014,255,"Prince William, Occoquan"
36.9342,-80.7255,2014,1,"Pulaski, Allisonia"
40.9345,-82.4502,2014,206,"Richland, Adario"
38.5317,-84.0358,2014,2,"Robertson, Mount Olivet"
38.6601,-78.9061,2014,18,"Rockingham, Fulks Run"
38.137,-85.0744,2014,50,"Shelby, Waddy"
38.9927,-80.2279,2014,8,"Upshur, Buckhannon"
39.3496,-84.1236,2014,227,"Warren, Morrow"
40.3264,-80.4091,2014,398,"Washington, Cross Creek"
41.6119,-76.0457,2014,58,"Wyoming, Meshoppen"
41.8567,-80.6173,2015,306,"Ashtabula, Kelloggsville"
38.1193,-83.6156,2015,4,"Bath, Salt Lick"
38.3319,-77.4655,2014,102,"Stafford, Falmouth"
41.0802,-81.5219,2014,251,"Summit, Akron"
41.462,-80.6656,2014,340,"Trumbull, Gustavus"
40.5609,-81.495,2014,25,"Tuscarawas, Parral"
39.6035,-80.9351,2014,12,"Tyler, Paden City"
36.7335,-76.0435,2014,18,"Virginia Beach (city), Virginia Beach"
41.7806,-79.0941,2014,18,"Warren, Clarendon"
38.2254,-82.4415,2014,7,"Wayne, Wayne"
36.8615,-82.7774,2014,2,"Wise, Big Stone Gap"
39.1806,-81.513,2014,90,"Wood, Mineral Wells"
37.972,-84.7563,2014,10,"Woodford, Mortonsville"
37.4487,-79.1058,2015,3,"Amherst, Madison Heights"
38.089,-84.935,2015,12,"Anderson, Alton"
40.5989,-80.4738,2015,171,"Beaver, Hookstown"
37.4167,-79.8779,2015,23,"Botetourt, Troutville"
38.1425,-84.1101,2015,4,"Bourbon, North Middletown"
41.7606,-76.1763,2015,54,"Bradford, Stevensville"
40.4389,-84.2597,2014,125,"Shelby, Kettlersville"
36.9052,-76.8978,2014,10,"Southampton, Ivor"
36.5882,-76.6847,2014,6,"Suffolk (city), Whaleyville"
41.4102,-76.5832,2014,4,"Sullivan, Eagles Mere"
36.8457,-77.2875,2014,1,"Sussex, Yale"
40.3533,-83.2628,2014,14,"Union, Magnetic Springs"
36.8862,-81.192,2014,14,"Wythe, Crockett"
38.041,-78.5222,2015,13,"Albemarle, University Heights"
37.8865,-79.9795,2015,16,"Alleghany, Falling Spring"
40.6513,-84.146,2015,57,"Auglaize, Cridersville"
37.1521,-81.1501,2015,1,"Bland, Bastian"
38.3354,-82.7816,2015,51,"Boyd, Rush"
37.5855,-84.7903,2015,33,"Boyle, Junction City"
39.9595,-82.4129,2014,111,"Licking, Jacksontown"
37.2456,-88.3589,2014,2,"Livingston, Burna"
41.3338,-75.8214,2014,978,"Luzerne, Exeter"
37.4004,-79.1911,2014,2,"Lynchburg (city), Lynchburg"
37.7015,-83.1516,2014,1,"Magoffin, Fritz"
37.5156,-85.2625,2014,15,"Marion, Calvary"
36.9728,-88.612,2014,11,"McCracken, Freemont"
40.6209,-82.6618,2014,37,"Morrow, Shauck"
38.6653,-78.4545,2014,9,"Page, Luray"
37.2042,-77.3914,2014,6,"Petersburg (city), Petersburg"
40.0076,-75.134,2014,3297,"Philadelphia, Philadelphia"
37.4807,-82.0632,2014,7,"Pike, Argo"
41.0245,-81.0501,2014,233,"Portage, Deerfield"
38.6823,-77.2604,2014,4,"Prince William, Occoquan"
37.1803,-85.3197,2015,1,"Adair, Cane Valley"
40.9185,-79.4603,2015,113,"Armstrong, Templeton"
40.9214,-82.2818,2015,215,"Ashland, Nankin"
37.0846,-88.8827,2015,1,"Ballard, Kevil"
40.1621,-81.1313,2015,108,"Belmont, Holloway"
40.3495,-76.1391,2015,424,"Berks, Robesonia"
40.6864,-78.2272,2015,209,"Blair, Northwood"
40.1015,-74.8852,2015,542,"Bucks, West Bristol"
40.9505,-79.74,2015,155,"Butler, Chicora"
40.4111,-78.8446,2015,367,"Cambria, Vinco"
37.12,-87.4875,2015,2,"Christian, Mannington"
39.2325,-84.1532,2015,292,"Clermont, Goshen"
39.1254,-80.7407,2015,3,"Doddridge, Leopold"
37.1745,-84.6329,2014,9,"Pulaski, Science Hill"
38.8025,-81.3531,2014,1,"Roane, Spencer"
40.7078,-77.3107,2014,8,"Snyder, McClure"
40.9002,-77.1564,2014,3,"Union, Hartleton"
41.4998,-79.8736,2014,34,"Venango, Cooperstown"
38.9776,-82.3374,2014,3,"Gallia, Vinton"
36.666,-81.6382,2014,3,"Washington, Konnarock"
41.5024,-84.418,2014,4,"Williams, Stryker"
37.8301,-83.5166,2014,1,"Wolfe, Valeria"
37.6917,-75.7182,2015,6,"Accomack, Onley"
37.0048,-85.9264,2015,7,"Barren, Glasgow"
40.2592,-78.5075,2015,22,"Bedford, Queen"
39.458,-77.9779,2015,102,"Berkeley, Martinsburg"
39.3938,-84.5652,2015,708,"Butler, Hamilton"
38.0533,-77.3473,2015,16,"Caroline, Bowling Green"
39.1508,-77.9823,2015,17,"Clarke, Berryville"
41.3259,-84.2855,2015,164,"Defiance, Jewell"
39.894,-75.4338,2015,929,"Delaware, Glen Riddle"
40.0903,-79.5872,2015,218,"Fayette, Everson"
39.7243,-77.515,2015,109,"Franklin, Pen Mar"
36.8293,-79.9917,2015,2,"Franklin, Henry"
39.2711,-79.3662,2015,18,"Grant, Bayard"
39.9163,-76.5841,2014,720,"York, Windsor"
38.8559,-83.4713,2015,95,"Adams, Dunkinsville"
38.8184,-77.0861,2015,3,"Alexandria (city), Alexandria"
38.8786,-77.1011,2015,84,"Arlington, Arlington"
39.4005,-82.1261,2015,106,"Athens, Chauncey"
38.6818,-84.0666,2015,12,"Bracken, Brooksville"
38.8673,-83.7878,2015,122,"Brown, Russellville"
37.506,-77.6492,2015,373,"Chesterfield, Midlothian"
41.2106,-79.3803,2015,13,"Clarion, Clarion"
41.0177,-76.4969,2015,51,"Columbia, Buckhorn"
40.8871,-80.675,2015,203,"Columbiana, Columbiana"
40.7392,-82.7773,2015,117,"Crawford, Galion"
41.8176,-79.8364,2015,67,"Crawford, Canadohta Lake"
41.4948,-81.5348,2015,2771,"Cuyahoga, University Heights"
36.5942,-83.8774,2015,3,"Bell, Fonde"
37.9713,-81.7138,2015,5,"Boone, Van"
38.0645,-85.7146,2015,52,"Bullitt, Brooks"
37.2093,-86.8921,2015,1,"Butler, Rochester"
40.8289,-75.7009,2015,74,"Carbon, Weissport"
38.6098,-85.0681,2015,26,"Carroll, Worthville"
40.2422,-76.9274,2015,39,"Cumberland, Camp Hill"
40.1679,-83.08,2015,216,"Delaware, Powell"
38.9815,-80.9496,2015,17,"Gilmer, Tanner"
38.3318,-82.9371,2015,13,"Carter, Grayson"
36.9933,-78.601,2015,8,"Charlotte, Drakes Branch"
39.3224,-83.8109,2015,103,"Clinton, Martinsville"
38.1059,-84.5255,2015,433,"Fayette, Greendale"
37.6015,-77.7022,2015,4,"Goochland, Manakin"
38.7326,-84.5966,2015,50,"Grant, Sherman"
39.6598,-83.7431,2015,292,"Greene, Jamestown"
40.4001,-80.1873,2015,3674,"Allegheny, Oakdale"
40.8305,-84.0848,2015,219,"Allen, Cairo"
38.1939,-79.0087,2015,24,"Augusta, Verona"
37.3866,-79.7253,2015,22,"Bedford, Montvale"
38.9472,-84.6731,2015,227,"Boone, Union"
39.0401,-84.4815,2015,464,"Campbell, Wilder"
37.2338,-79.2895,2015,11,"Campbell, Evington"
40.98,-77.7057,2015,50,"Centre, Mount Eagle"
41.0094,-77.5306,2015,26,"Clinton, Lamar"
38.416,-77.8267,2015,90,"Culpeper, Lignum"
38.1879,-83.0188,2015,3,"Elliott, Bruin"
38.8514,-77.1579,2015,2,"Fairfax, Lake Barcroft"
41.1045,-82.6137,2015,277,"Huron, North Fairfield"
38.2126,-83.6341,2015,3,"Fleming, Colfax"
36.6771,-80.6997,2015,1,"Carroll, Fancy Gap"
40.2174,-83.9635,2015,95,"Champaign, Rosewood"
39.9639,-75.885,2015,324,"Chester, Pomeroy"
36.8051,-85.0683,2015,3,"Clinton, Cumberland City"
36.9853,-77.7219,2015,3,"Dinwiddie, McKenney"
39.6522,-83.5564,2015,84,"Fayette, Jeffersonville"
38.8862,-82.1463,2015,171,"Gallia, Addison"
37.2801,-76.4402,2015,23,"Gloucester, Achilles"
38.2504,-78.4417,2015,12,"Greene, Twin Lakes"
40.2811,-80.6102,2015,2,"Brooke, Wellsburg"
38.4154,-82.3188,2015,52,"Cabell, Pea Ridge"
38.0014,-84.1908,2015,35,"Clark, Winchester"
39.8862,-84.0243,2015,119,"Clark, Crystal Lakes"
41.1062,-78.7749,2015,31,"Clearfield, Sandy"
40.2761,-81.7517,2015,21,"Coshocton, West Lafayette"
40.2802,-84.6384,2015,110,"Darke, Rossburg"
40.2752,-76.8843,2015,705,"Dauphin, Harrisburg"
37.7892,-86.9805,2015,11,"Daviess, Ensor"
41.5726,-78.6869,2015,13,"Elk, Wilcox"
41.4011,-82.808,2015,278,"Erie, Castalia"
38.6355,-77.6661,2015,137,"Fauquier, Calverton"
42.2134,-79.8333,2015,205,"Erie, North East"
38.8514,-77.1579,2015,340,"Fairfax, Lake Barcroft"
37.451,-82.7994,2015,2,"Floyd, Wayland"
38.3228,-84.8955,2015,62,"Franklin, Ottusville"
37.6167,-84.4094,2015,2,"Garrard, Paint Lick"
40.8064,-83.5114,2015,87,"Hardin, Forest"
36.7596,-89.102,2015,1,"Hickman, Columbus"
39.0747,-83.3871,2015,154,"Highland, Sinking Spring"
37.9459,-82.6735,2015,3,"Lawrence, Ulysses"
38.4298,-82.4488,2015,96,"Lawrence, Chesapeake"
40.337,-76.448,2015,354,"Lebanon, Pleasant Hill"
37.9185,-76.8665,2015,1,"Essex, Tappahannock"
39.8665,-83.0703,2015,1685,"Franklin, Grove City"
36.8293,-79.9917,2015,23,"Franklin, Henry"
39.264,-78.3319,2015,146,"Frederick, Gore"
41.3722,-81.0591,2015,83,"Geauga, Parkman"
38.3318,-82.9371,2015,10,"Carter, Grayson"
37.7503,-80.4715,2015,30,"Greenbrier, Ronceverte"
40.9348,-83.8235,2015,200,"Hancock, Mount Cory"
40.6179,-80.5998,2015,7,"Hancock, Newell"
37.7668,-77.3706,2015,83,"Hanover, Hanover"
38.5426,-84.2366,2015,96,"Harrison, Sunrise"
41.371,-83.9415,2015,11,"Henry, McClure"
39.3242,-77.7517,2015,9,"Jefferson, Bolivar"
38.486,-81.3502,2015,152,"Kanawha, Clendenin"
37.494,-78.6333,2015,20,"Buckingham, Toga"
38.4949,-82.6911,2015,19,"Greenup, Bellefonte"
36.866,-76.8308,2015,33,"Isle of Wight, Zuni"
40.9702,-78.8765,2015,15,"Jefferson, Big Run"
37.8806,-82.8382,2015,2,"Johnson, Sitka"
37.494,-78.6333,2015,8,"Buckingham, Toga"
40.5342,-82.5049,2015,31,"Knox, Ankenytown"
41.4846,-75.666,2015,363,"Lackawanna, Chinchilla"
39.832,-76.3275,2015,512,"Lancaster, Holtwood"
37.805,-81.9923,2015,22,"Logan, Rossmore"
41.3128,-81.9157,2015,476,"Lorain, Columbia Hills Corners"
39.9487,-83.2993,2015,94,"Madison, West Jefferson"
36.666,-78.3908,2015,12,"Mecklenburg, Boydton"
37.7533,-78.1638,2015,5,"Fluvanna, Columbia"
41.7113,-83.9053,2015,14,"Fulton, Metamora"
39.932,-77.9958,2015,2,"Fulton, McConnellsburg"
37.373,-80.8576,2015,4,"Giles, Glen Lyn"
36.816,-77.4689,2015,16,"Greensville, Jarratt"
37.8193,-85.9358,2015,29,"Hardin, Radcliff"
39.3923,-80.2989,2015,138,"Harrison, Shinnston"
36.8293,-79.9917,2015,8,"Franklin, Henry"
39.1907,-81.7495,2015,20,"Athens, Hockingport"
41.2508,-82.4915,2015,161,"Huron, Collins"
39.1117,-82.6108,2015,69,"Jackson, Coalton"
37.8787,-84.6545,2015,64,"Jessamine, Wilmore"
37.494,-78.6333,2015,2,"Buckingham, Toga"
37.0037,-84.161,2015,7,"Laurel, Keavy"
40.8618,-80.2625,2015,74,"Lawrence, Ellport"
38.7252,-84.8239,2015,5,"Gallatin, Glencoe"
36.6015,-81.6257,2015,2,"Grayson, Whitetop"
39.9476,-79.9986,2015,23,"Greene, Rices Landing"
36.839,-78.7284,2015,3,"Halifax, Clover"
36.9052,-76.8978,2015,10,"Southampton, Ivor"
38.8779,-78.8661,2015,41,"Hardy, Mathias"
37.8512,-87.3542,2015,15,"Henderson, Reed"
37.6274,-77.4322,2015,556,"Henrico, Chamberlayne Heights"
40.5533,-81.9164,2015,8,"Holmes, Millersburg"
40.3821,-78.1697,2015,47,"Huntingdon, Marklesburg"
37.3799,-76.8041,2015,17,"James City, Toano"
38.2907,-85.6333,2015,1233,"Jefferson, Glenview Manor"
40.5855,-77.5782,2015,3,"Mifflin, Juniata Terrace"
39.0338,-84.5675,2015,416,"Kenton, Lakeside Park"
38.354,-83.2524,2015,3,"Lewis, Emerson"
39.0393,-80.6551,2015,8,"Lewis, Alum Bridge"
36.95,-86.7419,2015,1,"Logan, Gasper"
41.6639,-83.582,2015,518,"Lucas, Toledo"
38.4879,-78.3261,2015,12,"Madison, Syria"
37.2903,-85.7672,2015,1,"Hart, Canmer"
37.1737,-87.6885,2015,1,"Hopkins, Dawson Springs"
40.6783,-79.1646,2015,72,"Indiana, Ernest"
38.8656,-81.8235,2015,32,"Jackson, Cottageville"
39.6522,-83.5564,2015,100,"Fayette, Jeffersonville"
36.8353,-83.7598,2015,3,"Knox, Flat Lick"
40.6666,-75.5072,2015,142,"Lehigh, Stiles"
38.0068,-77.9061,2015,29,"Louisa, Mineral"
40.9207,-81.0231,2015,577,"Mahoning, Sebring"
37.5668,-82.7603,2015,1,"Floyd, Martin"
41.8694,-78.66,2015,16,"McKean, Lewis Run"
39.1806,-81.513,2015,6,"Wood, Mineral Wells"
39.4461,-84.3666,2015,17,"Butler, Monroe"
37.1231,-87.2125,2015,1,"Muhlenberg, Weir"
37.913,-78.8828,2015,2,"Nelson, Nellysford"
37.1052,-76.5185,2015,10,"Newport News (city), Newport News"
36.8155,-83.4045,2015,1,"Harlan, South Wallins"
38.4623,-85.3036,2015,23,"Henry, Pendleton"
40.4007,-83.5444,2015,61,"Logan, West Mansfield"
39.0302,-77.4712,2015,147,"Loudoun, Ashburn"
39.5013,-80.1696,2015,64,"Marion, Barrackville"
36.867,-88.4656,2015,2,"Marshall, Oak Level"
40.4113,-84.7761,2015,62,"Mercer, Fort Recovery"
41.1572,-80.0893,2015,85,"Mercer, Grove City"
41.267,-80.7958,2015,1,"Trumbull, Morgandale"
39.9156,-81.2824,2015,16,"Noble, Batesville"
36.8945,-76.259,2015,12,"Norfolk (city), Norfolk"
40.7841,-76.6713,2015,54,"Northumberland, Trevorton"
37.0821,-78.0029,2015,3,"Nottoway, Blackstone"
38.6134,-84.9769,2015,9,"Owen, Wheatley"
37.453,-84.7579,2015,7,"Lincoln, McKinney"
37.724,-84.2928,2015,176,"Madison, Richmond"
41.0348,-82.0122,2015,177,"Medina, Lodi"
39.0292,-82.034,2015,14,"Meigs, Pomeroy"
37.6395,-76.5747,2015,2,"Middlesex, Urbanna"
39.9037,-82.018,2015,48,"Muskingum, South Zanesville"
37.5295,-75.8283,2015,2,"Northampton, Exmore"
36.7168,-80.3578,2015,4,"Patrick, Vesta"
40.3951,-77.0278,2015,29,"Perry, Duncannon"
41.0997,-84.2693,2015,5,"Putnam, Continental"
38.5374,-81.9256,2015,1,"Putnam, Eleanor"
40.5321,-83.2077,2015,287,"Marion, Green Camp"
39.9854,-80.7335,2015,4,"Marshall, McMechen"
38.7054,-83.9191,2015,20,"Mason, Minerva"
36.9728,-88.612,2015,1,"McCracken, Freemont"
37.6965,-84.9097,2015,7,"Mercer, Nevada"
40.5331,-77.8141,2015,17,"Mifflin, Allensville"
37.6262,-82.1696,2015,1,"Mingo, Matewan"
39.7927,-84.3165,2015,2221,"Montgomery, Trotwood"
37.0675,-80.4405,2015,10,"Montgomery, Riner"
40.9865,-76.635,2015,4,"Montour, Mausdale"
38.2001,-80.8512,2015,44,"Nicholas, Mount Nebo"
39.4069,-83.1842,2015,138,"Ross, Frankfort"
40.0221,-81.5868,2015,158,"Guernsey, Cambridge"
39.1864,-84.763,2015,4167,"Hamilton, Hooven"
39.3732,-78.5228,2015,32,"Hampshire, Slanesville"
40.2737,-81.2812,2015,11,"Harrison, Tippecanoe"
41.4884,-82.0978,2015,1065,"Lorain, Sheffield Lake"
39.9595,-82.4129,2015,167,"Licking, Jacksontown"
41.3338,-75.8214,2015,621,"Luzerne, Exeter"
41.3265,-76.9455,2015,191,"Lycoming, Warrensville"
37.7015,-83.1516,2015,2,"Magoffin, Fritz"
38.7717,-77.4448,2015,2,"Manassas Park (city), Manassas Park"
37.5156,-85.2625,2015,6,"Marion, Calvary"
39.5512,-79.8003,2015,36,"Preston, Masontown"
37.0759,-88.0769,2015,3,"Lyon, Eddyville"
37.9366,-85.9915,2015,8,"Meade, Muldraugh"
37.9734,-83.0488,2015,2,"Morgan, Moon"
41.4045,-75.183,2015,37,"Pike, Tafton"
37.9059,-83.9691,2015,1,"Powell, Westbend"
38.6823,-77.2604,2015,8,"Prince William, Occoquan"
40.8565,-76.235,2015,386,"Schuylkill, Ringtown"
41.2162,-83.3285,2015,122,"Seneca, Amsden"
39.0551,-78.3681,2015,47,"Shenandoah, Lebanon Church"
36.9052,-76.8978,2015,27,"Southampton, Ivor"
37.4362,-80.964,2015,38,"Mercer, Pettry"
37.997,-83.8925,2015,29,"Montgomery, Camargo"
37.8996,-85.2196,2015,20,"Nelson, Chaplin"
38.7358,-77.1993,2015,11,"Fairfax, Newington"
38.302,-83.8866,2015,3,"Nicholas, Sprout"
40.0753,-80.6951,2015,24,"Ohio, Wheeling"
41.5853,-82.8369,2015,23,"Ottawa, Catawba Island"
38.6708,-84.3311,2015,29,"Pendleton, Falmouth"
39.921,-82.4271,2015,46,"Perry, Thornport"
37.2747,-79.8886,2015,79,"Roanoke, Vinton"
38.6601,-78.9061,2015,23,"Rockingham, Fulks Run"
38.2529,-83.3185,2015,36,"Rowan, Haldeman"
40.4389,-84.2597,2015,142,"Shelby, Kettlersville"
41.0802,-81.5219,2015,260,"Summit, Akron"
36.8457,-77.2875,2015,6,"Sussex, Yale"
37.01,-87.2425,2015,1,"Todd, Kirkmansville"
41.462,-80.6656,2015,396,"Trumbull, Gustavus"
38.3355,-85.4839,2015,22,"Oldham, Crestwood"
39.1517,-82.9102,2015,56,"Pike, Omega"
37.2864,-80.0554,2015,1,"Salem (city), Salem"
38.7383,-82.842,2015,207,"Scioto, Wheelersburg"
39.9834,-78.772,2015,56,"Somerset, New Baltimore"
40.8159,-81.4165,2015,385,"Stark, Meyers Lake"
41.6795,-77.069,2015,19,"Tioga, Blossburg"
40.9002,-77.1564,2015,7,"Union, Hartleton"
39.5689,-80.7316,2015,18,"Wetzel, Reader"
39.6323,-84.2725,2015,141,"Montgomery, Miamisburg"
40.6209,-82.6618,2015,33,"Morrow, Shauck"
39.554,-82.7779,2015,83,"Pickaway, Tarlton"
38.6823,-77.2604,2015,306,"Prince William, Occoquan"
40.9345,-82.4502,2015,225,"Richland, Adario"
40.7078,-77.3107,2015,6,"Snyder, McClure"
41.4998,-79.8736,2015,59,"Venango, Cooperstown"
38.9776,-82.3374,2015,24,"Gallia, Vinton"
41.9207,-78.0205,2015,35,"Potter, Oswayo"
39.7917,-84.7133,2015,21,"Preble, New Hope"
37.9501,-76.6625,2015,2,"Richmond, Haynesville"
37.4027,-84.4144,2015,7,"Rockcastle, Brodhead"
41.388,-83.3218,2015,67,"Sandusky, Gibsonburg"
38.0562,-85.1511,2015,4,"Spencer, Mount Eden"
38.5955,-85.3174,2015,6,"Trimble, Bedford"
36.9725,-86.4371,2015,3,"Warren, Bowling Green"
38.9231,-78.1033,2015,154,"Warren, Apple Mountain Lake"
39.6314,-81.4562,2015,85,"Washington, Macksburg"
40.9864,-81.9948,2015,127,"Wayne, Burbank"
40.3312,-79.677,2015,421,"Westmoreland, Westmoreland City"
41.3236,-83.4363,2015,66,"Wood, Bradner"
40.95,-83.3836,2015,29,"Wyandot, Carey"
38.7881,-77.4494,2015,28,"Prince William, Yorkshire"
39.8826,-77.1569,2016,42,"Adams, Hunterstown"
37.6301,-79.5431,2015,15,"Rockbridge, Natural Bridge"
36.995,-85.0683,2015,2,"Russell, Jamestown"
36.7509,-86.7347,2015,1,"Simpson, Middleton"
38.1982,-77.5885,2015,151,"Spotsylvania, Spotsylvania Courthouse"
41.8332,-75.8762,2015,33,"Susquehanna, Montrose"
40.8006,-84.7746,2015,41,"Van Wert, Wren"
