经度,纬度,Year,Amount,Name
38.1193,-83.6156,2015,4,Bath/Kentucky
38.3319,-77.4655,2014,102,Stafford/Virginia
41.0802,-81.5219,2014,251,Summit/Ohio
41.462,-80.6656,2014,340,Trumbull/Ohio
40.5609,-81.495,2014,25,Tuscarawas/Ohio
39.6035,-80.9351,2014,12,Tyler/West Virginia
36.7335,-76.0435,2014,18,Virginia Beach (city)/Virginia
41.7806,-79.0941,2014,18,Warren/Pennsylvania
38.2254,-82.4415,2014,7,Wayne/West Virginia
36.8615,-82.7774,2014,2,Wise/Virginia
39.1806,-81.513,2014,90,Wood/West Virginia
37.972,-84.7563,2014,10,Woodford/Kentucky
37.4487,-79.1058,2015,3,Amherst/Virginia
38.089,-84.935,2015,12,Anderson/Kentucky
40.5989,-80.4738,2015,171,Beaver/Pennsylvania
37.4167,-79.8779,2015,23,Botetourt/Virginia
38.1425,-84.1101,2015,4,Bourbon/Kentucky
41.7606,-76.1763,2015,54,Bradford/Pennsylvania
40.4389,-84.2597,2014,125,Shelby/Ohio
36.5882,-76.6847,2014,6,Suffolk (city)/Virginia
41.4102,-76.5832,2014,4,Sullivan/Pennsylvania
36.8457,-77.2875,2014,1,Sussex/Virginia
40.3533,-83.2628,2014,14,Union/Ohio
36.8862,-81.192,2014,14,Wythe/Virginia
38.041,-78.5222,2015,13,Albemarle/Virginia
37.8865,-79.9795,2015,16,Alleghany/Virginia
40.6513,-84.146,2015,57,Auglaize/Ohio
37.1521,-81.1501,2015,1,Bland/Virginia
38.3354,-82.7816,2015,51,Boyd/Kentucky
37.5855,-84.7903,2015,33,Boyle/Kentucky
39.9595,-82.4129,2014,111,Licking/Ohio
37.2456,-88.3589,2014,2,Livingston/Kentucky
41.3338,-75.8214,2014,978,Luzerne/Pennsylvania
37.4004,-79.1911,2014,2,Lynchburg (city)/Virginia
37.7015,-83.1516,2014,1,Magoffin/Kentucky
37.5156,-85.2625,2014,15,Marion/Kentucky
36.9728,-88.612,2014,11,McCracken/Kentucky
40.6209,-82.6618,2014,37,Morrow/Ohio
38.6653,-78.4545,2014,9,Page/Virginia
37.2042,-77.3914,2014,6,Petersburg (city)/Virginia
40.0076,-75.134,2014,3297,Philadelphia/Pennsylvania
37.4807,-82.0632,2014,7,Pike/Kentucky
41.0245,-81.0501,2014,233,Portage/Ohio
37.1803,-85.3197,2015,1,Adair/Kentucky
40.9185,-79.4603,2015,113,Armstrong/Pennsylvania
40.9214,-82.2818,2015,215,Ashland/Ohio
37.0846,-88.8827,2015,1,Ballard/Kentucky
40.1621,-81.1313,2015,108,Belmont/Ohio
40.3495,-76.1391,2015,424,Berks/Pennsylvania
40.6864,-78.2272,2015,209,Blair/Pennsylvania
40.1015,-74.8852,2015,542,Bucks/Pennsylvania
40.9505,-79.74,2015,155,Butler/Pennsylvania
40.4111,-78.8446,2015,367,Cambria/Pennsylvania
37.12,-87.4875,2015,2,Christian/Kentucky
39.2325,-84.1532,2015,292,Clermont/Ohio
39.1254,-80.7407,2015,3,Doddridge/West Virginia
37.1745,-84.6329,2014,9,Pulaski/Kentucky
38.8025,-81.3531,2014,1,Roane/West Virginia
40.7078,-77.3107,2014,8,Snyder/Pennsylvania
40.9002,-77.1564,2014,3,Union/Pennsylvania
41.4998,-79.8736,2014,34,Venango/Pennsylvania
39.1591,-82.5243,2014,3,Vinton/Ohio
36.666,-81.6382,2014,3,Washington/Virginia
41.5024,-84.418,2014,4,Williams/Ohio
37.8301,-83.5166,2014,1,Wolfe/Kentucky
37.6917,-75.7182,2015,6,Accomack/Virginia
37.0048,-85.9264,2015,7,Barren/Kentucky
40.2592,-78.5075,2015,22,Bedford/Pennsylvania
39.458,-77.9779,2015,102,Berkeley/West Virginia
39.3938,-84.5652,2015,708,Butler/Ohio
38.0533,-77.3473,2015,16,Caroline/Virginia
39.1508,-77.9823,2015,17,Clarke/Virginia
41.3259,-84.2855,2015,164,Defiance/Ohio
39.894,-75.4338,2015,929,Delaware/Pennsylvania
40.0903,-79.5872,2015,218,Fayette/Pennsylvania
39.7243,-77.515,2015,109,Franklin/Pennsylvania
36.8293,-79.9917,2015,25,Franklin/Virginia
39.2711,-79.3662,2015,18,Grant/West Virginia
39.9163,-76.5841,2014,720,York/Pennsylvania
38.8559,-83.4713,2015,95,Adams/Ohio
38.8184,-77.0861,2015,3,Alexandria (city)/Virginia
38.8786,-77.1011,2015,84,Arlington/Virginia
39.4005,-82.1261,2015,106,Athens/Ohio
38.6818,-84.0666,2015,12,Bracken/Kentucky
38.8673,-83.7878,2015,122,Brown/Ohio
37.506,-77.6492,2015,373,Chesterfield/Virginia
41.2106,-79.3803,2015,13,Clarion/Pennsylvania
41.0177,-76.4969,2015,51,Columbia/Pennsylvania
40.8871,-80.675,2015,203,Columbiana/Ohio
40.7392,-82.7773,2015,117,Crawford/Ohio
41.8176,-79.8364,2015,67,Crawford/Pennsylvania
41.4948,-81.5348,2015,2771,Cuyahoga/Ohio
36.5942,-83.8774,2015,3,Bell/Kentucky
37.9713,-81.7138,2015,5,Boone/West Virginia
38.0645,-85.7146,2015,52,Bullitt/Kentucky
37.2093,-86.8921,2015,1,Butler/Kentucky
40.8289,-75.7009,2015,74,Carbon/Pennsylvania
38.6098,-85.0681,2015,26,Carroll/Kentucky
40.2422,-76.9274,2015,39,Cumberland/Pennsylvania
40.1679,-83.08,2015,216,Delaware/Ohio
38.9815,-80.9496,2015,17,Gilmer/West Virginia
38.3318,-82.9371,2015,13,Carter/Kentucky
36.9933,-78.601,2015,8,Charlotte/Virginia
39.3224,-83.8109,2015,103,Clinton/Ohio
38.1059,-84.5255,2015,433,Fayette/Kentucky
37.6015,-77.7022,2015,4,Goochland/Virginia
38.7326,-84.5966,2015,50,Grant/Kentucky
39.6598,-83.7431,2015,292,Greene/Ohio
40.4001,-80.1873,2015,3674,Allegheny/Pennsylvania
40.8305,-84.0848,2015,219,Allen/Ohio
38.1939,-79.0087,2015,24,Augusta/Virginia
37.3866,-79.7253,2015,22,Bedford/Virginia
38.9472,-84.6731,2015,227,Boone/Kentucky
39.0401,-84.4815,2015,464,Campbell/Kentucky
37.2338,-79.2895,2015,11,Campbell/Virginia
40.98,-77.7057,2015,50,Centre/Pennsylvania
41.0094,-77.5306,2015,26,Clinton/Pennsylvania
38.416,-77.8267,2015,90,Culpeper/Virginia
38.1879,-83.0188,2015,3,Elliott/Kentucky
38.8514,-77.1579,2015,342,Fairfax/Virginia
39.8426,-82.5446,2015,277,Fairfield/Ohio
38.2126,-83.6341,2015,3,Fleming/Kentucky
36.6771,-80.6997,2015,1,Carroll/Virginia
40.2174,-83.9635,2015,95,Champaign/Ohio
39.9639,-75.885,2015,324,Chester/Pennsylvania
36.8319,-85.5053,2015,3,Cumberland/Kentucky
36.9853,-77.7219,2015,3,Dinwiddie/Virginia
39.6522,-83.5564,2015,84,Fayette/Ohio
38.8862,-82.1463,2015,171,Gallia/Ohio
37.2801,-76.4402,2015,23,Gloucester/Virginia
38.2504,-78.4417,2015,12,Greene/Virginia
40.2811,-80.6102,2015,2,Brooke/West Virginia
38.4154,-82.3188,2015,52,Cabell/West Virginia
38.0014,-84.1908,2015,35,Clark/Kentucky
39.8862,-84.0243,2015,119,Clark/Ohio
41.1062,-78.7749,2015,31,Clearfield/Pennsylvania
40.2761,-81.7517,2015,21,Coshocton/Ohio
40.2802,-84.6384,2015,110,Darke/Ohio
40.2752,-76.8843,2015,705,Dauphin/Pennsylvania
37.7892,-86.9805,2015,11,Daviess/Kentucky
41.5726,-78.6869,2015,13,Elk/Pennsylvania
41.4011,-82.808,2015,278,Erie/Ohio
38.6355,-77.6661,2015,137,Fauquier/Virginia
42.2134,-79.8333,2015,205,Erie/Pennsylvania
37.451,-82.7994,2015,2,Floyd/Kentucky
38.3228,-84.8955,2015,62,Franklin/Kentucky
37.6167,-84.4094,2015,2,Garrard/Kentucky
40.8064,-83.5114,2015,87,Hardin/Ohio
36.7596,-89.102,2015,1,Hickman/Kentucky
39.0747,-83.3871,2015,154,Highland/Ohio
37.9459,-82.6735,2015,3,Lawrence/Kentucky
38.4298,-82.4488,2015,96,Lawrence/Ohio
40.337,-76.448,2015,354,Lebanon/Pennsylvania
37.9185,-76.8665,2015,1,Essex/Virginia
39.8665,-83.0703,2015,1685,Franklin/Ohio
39.264,-78.3319,2015,146,Frederick/Virginia
41.3722,-81.0591,2015,83,Geauga/Ohio
37.4937,-86.226,2015,10,Grayson/Kentucky
37.7503,-80.4715,2015,30,Greenbrier/West Virginia
40.9348,-83.8235,2015,200,Hancock/Ohio
40.6179,-80.5998,2015,7,Hancock/West Virginia
37.7668,-77.3706,2015,83,Hanover/Virginia
38.5426,-84.2366,2015,96,Harrison/Kentucky
41.371,-83.9415,2015,11,Henry/Ohio
39.3242,-77.7517,2015,9,Jefferson/West Virginia
38.486,-81.3502,2015,152,Kanawha/West Virginia
37.494,-78.6333,2015,30,Buckingham/Virginia
38.4949,-82.6911,2015,19,Greenup/Kentucky
36.866,-76.8308,2015,33,Isle of Wight/Virginia
40.9702,-78.8765,2015,15,Jefferson/Pennsylvania
37.8806,-82.8382,2015,2,Johnson/Kentucky
40.5342,-82.5049,2015,31,Knox/Ohio
41.4846,-75.666,2015,363,Lackawanna/Pennsylvania
39.832,-76.3275,2015,512,Lancaster/Pennsylvania
37.805,-81.9923,2015,22,Logan/West Virginia
41.3128,-81.9157,2015,476,Lorain/Ohio
39.9487,-83.2993,2015,94,Madison/Ohio
36.666,-78.3908,2015,12,Mecklenburg/Virginia
37.7533,-78.1638,2015,5,Fluvanna/Virginia
41.7113,-83.9053,2015,14,Fulton/Ohio
39.932,-77.9958,2015,2,Fulton/Pennsylvania
37.373,-80.8576,2015,4,Giles/Virginia
36.816,-77.4689,2015,16,Greensville/Virginia
37.8193,-85.9358,2015,29,Hardin/Kentucky
39.3923,-80.2989,2015,138,Harrison/West Virginia
36.6871,-79.7872,2015,8,Henry/Virginia
39.4187,-82.5993,2015,20,Hocking/Ohio
41.2508,-82.4915,2015,161,Huron/Ohio
39.1117,-82.6108,2015,69,Jackson/Ohio
37.8787,-84.6545,2015,64,Jessamine/Kentucky
37.0037,-84.161,2015,7,Laurel/Kentucky
40.8618,-80.2625,2015,74,Lawrence/Pennsylvania
38.7252,-84.8239,2015,5,Gallatin/Kentucky
36.6015,-81.6257,2015,2,Grayson/Virginia
39.9476,-79.9986,2015,23,Greene/Pennsylvania
36.839,-78.7284,2015,3,Halifax/Virginia
36.9052,-76.8978,2015,37,Southampton/Virginia
38.8779,-78.8661,2015,41,Hardy/West Virginia
37.8512,-87.3542,2015,15,Henderson/Kentucky
37.6274,-77.4322,2015,556,Henrico/Virginia
40.5533,-81.9164,2015,8,Holmes/Ohio
40.3821,-78.1697,2015,47,Huntingdon/Pennsylvania
37.3799,-76.8041,2015,17,James City/Virginia
38.2907,-85.6333,2015,1233,Jefferson/Kentucky
40.6868,-77.114,2015,3,Juniata/Pennsylvania
39.0338,-84.5675,2015,416,Kenton/Kentucky
38.354,-83.2524,2015,3,Lewis/Kentucky
39.0393,-80.6551,2015,8,Lewis/West Virginia
36.95,-86.7419,2015,1,Logan/Kentucky
41.6639,-83.582,2015,518,Lucas/Ohio
38.4879,-78.3261,2015,12,Madison/Virginia
37.2903,-85.7672,2015,1,Hart/Kentucky
37.1737,-87.6885,2015,1,Hopkins/Kentucky
40.6783,-79.1646,2015,72,Indiana/Pennsylvania
38.8656,-81.8235,2015,32,Jackson/West Virginia
40.3653,-80.652,2015,100,Jefferson/Ohio
36.8353,-83.7598,2015,3,Knox/Kentucky
40.6666,-75.5072,2015,142,Lehigh/Pennsylvania
38.0068,-77.9061,2015,29,Louisa/Virginia
40.9207,-81.0231,2015,577,Mahoning/Ohio
37.8416,-82.4223,2015,1,Martin/Kentucky
41.8694,-78.66,2015,16,McKean/Pennsylvania
39.337,-78.9223,2015,6,Mineral/West Virginia
39.8489,-81.0354,2015,17,Monroe/Ohio
37.1231,-87.2125,2015,1,Muhlenberg/Kentucky
37.913,-78.8828,2015,2,Nelson/Virginia
37.1052,-76.5185,2015,10,Newport News (city)/Virginia
36.8155,-83.4045,2015,1,Harlan/Kentucky
38.4623,-85.3036,2015,23,Henry/Kentucky
40.4007,-83.5444,2015,61,Logan/Ohio
39.0302,-77.4712,2015,147,Loudoun/Virginia
39.5013,-80.1696,2015,64,Marion/West Virginia
36.867,-88.4656,2015,2,Marshall/Kentucky
40.4113,-84.7761,2015,62,Mercer/Ohio
41.1572,-80.0893,2015,85,Mercer/Pennsylvania
39.7373,-81.9154,2015,1,Morgan/Ohio
39.9156,-81.2824,2015,16,Noble/Ohio
36.8945,-76.259,2015,12,Norfolk (city)/Virginia
40.7841,-76.6713,2015,54,Northumberland/Pennsylvania
37.0821,-78.0029,2015,3,Nottoway/Virginia
38.6134,-84.9769,2015,9,Owen/Kentucky
37.453,-84.7579,2015,7,Lincoln/Kentucky
37.724,-84.2928,2015,176,Madison/Kentucky
41.0348,-82.0122,2015,177,Medina/Ohio
39.0292,-82.034,2015,14,Meigs/Ohio
37.6395,-76.5747,2015,2,Middlesex/Virginia
39.9037,-82.018,2015,48,Muskingum/Ohio
37.5295,-75.8283,2015,2,Northampton/Virginia
36.7168,-80.3578,2015,4,Patrick/Virginia
40.3951,-77.0278,2015,29,Perry/Pennsylvania
41.0997,-84.2693,2015,5,Putnam/Ohio
38.5374,-81.9256,2015,1,Putnam/West Virginia
40.5321,-83.2077,2015,287,Marion/Ohio
39.9854,-80.7335,2015,4,Marshall/West Virginia
38.7054,-83.9191,2015,20,Mason/Kentucky
36.9728,-88.612,2015,1,McCracken/Kentucky
37.6965,-84.9097,2015,7,Mercer/Kentucky
40.5331,-77.8141,2015,17,Mifflin/Pennsylvania
37.6262,-82.1696,2015,1,Mingo/West Virginia
39.7927,-84.3165,2015,2221,Montgomery/Ohio
37.0675,-80.4405,2015,10,Montgomery/Virginia
40.9865,-76.635,2015,4,Montour/Pennsylvania
38.2001,-80.8512,2015,44,Nicholas/West Virginia
39.4069,-83.1842,2015,138,Ross/Ohio
40.0221,-81.5868,2015,158,Guernsey/Ohio
39.1864,-84.763,2015,4167,Hamilton/Ohio
39.3732,-78.5228,2015,32,Hampshire/West Virginia
40.2737,-81.2812,2015,11,Harrison/Ohio
41.6072,-81.469,2015,1065,Lake/Ohio
39.9595,-82.4129,2015,167,Licking/Ohio
41.3338,-75.8214,2015,621,Luzerne/Pennsylvania
41.3265,-76.9455,2015,191,Lycoming/Pennsylvania
37.7015,-83.1516,2015,2,Magoffin/Kentucky
38.7717,-77.4448,2015,2,Manassas Park (city)/Virginia
37.5156,-85.2625,2015,6,Marion/Kentucky
38.6663,-82.1706,2015,36,Mason/West Virginia
37.0759,-88.0769,2015,3,Lyon/Kentucky
37.9366,-85.9915,2015,8,Meade/Kentucky
37.9734,-83.0488,2015,2,Morgan/Kentucky
41.4045,-75.183,2015,37,Pike/Pennsylvania
37.9059,-83.9691,2015,1,Powell/Kentucky
38.6823,-77.2604,2015,318,Prince William/Virginia
40.8565,-76.235,2015,386,Schuylkill/Pennsylvania
41.2162,-83.3285,2015,122,Seneca/Ohio
39.0551,-78.3681,2015,47,Shenandoah/Virginia
37.4362,-80.964,2015,38,Mercer/West Virginia
37.997,-83.8925,2015,29,Montgomery/Kentucky
37.8996,-85.2196,2015,20,Nelson/Kentucky
37.4418,-77.0436,2015,11,New Kent/Virginia
38.302,-83.8866,2015,3,Nicholas/Kentucky
40.0753,-80.6951,2015,24,Ohio/West Virginia
41.5853,-82.8369,2015,23,Ottawa/Ohio
38.6708,-84.3311,2015,29,Pendleton/Kentucky
39.921,-82.4271,2015,46,Perry/Ohio
37.2747,-79.8886,2015,79,Roanoke/Virginia
38.6601,-78.9061,2015,23,Rockingham/Virginia
38.2529,-83.3185,2015,36,Rowan/Kentucky
40.4389,-84.2597,2015,142,Shelby/Ohio
41.0802,-81.5219,2015,260,Summit/Ohio
36.8457,-77.2875,2015,6,Sussex/Virginia
37.01,-87.2425,2015,1,Todd/Kentucky
41.462,-80.6656,2015,396,Trumbull/Ohio
38.3355,-85.4839,2015,22,Oldham/Kentucky
39.1517,-82.9102,2015,56,Pike/Ohio
37.2864,-80.0554,2015,1,Salem (city)/Virginia
38.7383,-82.842,2015,207,Scioto/Ohio
39.9834,-78.772,2015,56,Somerset/Pennsylvania
40.8159,-81.4165,2015,385,Stark/Ohio
41.6795,-77.069,2015,19,Tioga/Pennsylvania
40.9002,-77.1564,2015,7,Union/Pennsylvania
39.5689,-80.7316,2015,18,Wetzel/West Virginia
39.9951,-84.4084,2015,141,Miami/Ohio
40.6209,-82.6618,2015,33,Morrow/Ohio
39.554,-82.7779,2015,83,Pickaway/Ohio
40.9345,-82.4502,2015,225,Richland/Ohio
40.7078,-77.3107,2015,6,Snyder/Pennsylvania
41.4998,-79.8736,2015,59,Venango/Pennsylvania
39.1591,-82.5243,2015,24,Vinton/Ohio
41.9207,-78.0205,2015,35,Potter/Pennsylvania
39.7917,-84.7133,2015,21,Preble/Ohio
37.9501,-76.6625,2015,2,Richmond/Virginia
37.4027,-84.4144,2015,7,Rockcastle/Kentucky
41.388,-83.3218,2015,67,Sandusky/Ohio
38.0562,-85.1511,2015,4,Spencer/Kentucky
38.5955,-85.3174,2015,6,Trimble/Kentucky
36.9725,-86.4371,2015,3,Warren/Kentucky
38.9231,-78.1033,2015,154,Warren/Virginia
39.6314,-81.4562,2015,85,Washington/Ohio
40.9864,-81.9948,2015,127,Wayne/Ohio
40.3312,-79.677,2015,421,Westmoreland/Pennsylvania
41.3236,-83.4363,2015,66,Wood/Ohio
40.95,-83.3836,2015,29,Wyandot/Ohio
37.1982,-76.433,2015,28,York/Virginia
39.8826,-77.1569,2016,42,Adams/Pennsylvania
37.6301,-79.5431,2015,15,Rockbridge/Virginia
36.995,-85.0683,2015,2,Russell/Kentucky
36.7509,-86.7347,2015,1,Simpson/Kentucky
38.1982,-77.5885,2015,151,Spotsylvania/Virginia
41.8332,-75.8762,2015,33,Susquehanna/Pennsylvania
40.8006,-84.7746,2015,41,Van Wert/Ohio
36.7335,-76.0435,2015,3,Virginia Beach (city)/Virginia
36.8404,-84.8506,2015,4,Wayne/Kentucky
38.0941,-76.8229,2015,24,Westmoreland/Virginia
36.9321,-84.1004,2015,1,Whitley/Kentucky
39.1734,-78.1745,2015,5,Winchester (city)/Virginia
39.1806,-81.513,2015,125,Wood/West Virginia
39.9163,-76.5841,2015,849,York/Pennsylvania
38.8559,-83.4713,2016,111,Adams/Ohio
36.7956,-86.2961,2016,1,Allen/Kentucky
38.3319,-77.4655,2015,133,Stafford/Virginia
37.4256,-85.3689,2015,11,Taylor/Kentucky
40.5609,-81.495,2015,32,Tuscarawas/Ohio
41.7806,-79.0941,2015,5,Warren/Pennsylvania
41.3957,-75.2731,2015,29,Wayne/Pennsylvania
38.2254,-82.4415,2015,16,Wayne/West Virginia
36.8615,-82.7774,2015,4,Wise/Virginia
37.972,-84.7563,2015,23,Woodford/Kentucky
37.4487,-79.1058,2016,6,Amherst/Virginia
38.089,-84.935,2016,16,Anderson/Kentucky
37.4167,-79.8779,2016,37,Botetourt/Virginia
38.1425,-84.1101,2016,9,Bourbon/Kentucky
41.7606,-76.1763,2016,61,Bradford/Pennsylvania
37.4215,-83.4585,2016,3,Breathitt/Kentucky
38.2204,-84.4699,2015,9,Scott/Kentucky
37.1909,-81.6387,2015,9,Tazewell/Virginia
37.5584,-87.8909,2015,2,Union/Kentucky
40.3533,-83.2628,2015,26,Union/Ohio
40.9185,-79.4603,2016,119,Armstrong/Pennsylvania
40.6513,-84.146,2016,18,Auglaize/Ohio
38.1939,-79.0087,2016,15,Augusta/Virginia
40.1621,-81.1313,2016,80,Belmont/Ohio
38.9472,-84.6731,2016,164,Boone/Kentucky
37.8301,-83.5166,2015,1,Wolfe/Kentucky
41.6119,-76.0457,2015,27,Wyoming/Pennsylvania
37.0048,-85.9264,2016,1,Barren/Kentucky
39.458,-77.9779,2016,141,Berkeley/West Virginia
40.3495,-76.1391,2016,464,Berks/Pennsylvania
37.8312,-86.6304,2016,1,Breckinridge/Kentucky
37.4551,-84.9875,2016,2,Casey/Kentucky
37.4984,-76.2883,2015,24,Mathews/Virginia
41.177,-75.418,2015,234,Monroe/Pennsylvania
40.2111,-75.2744,2015,28,Montgomery/Pennsylvania
39.5313,-78.4553,2015,14,Morgan/West Virginia
40.6295,-75.2024,2015,103,Northampton/Pennsylvania
38.2484,-78.1125,2015,48,Orange/Virginia
38.6653,-78.4545,2015,2,Page/Virginia
41.1798,-84.7378,2015,15,Paulding/Ohio
40.0076,-75.134,2015,4985,Philadelphia/Pennsylvania
37.4807,-82.0632,2015,16,Pike/Kentucky
41.0245,-81.0501,2015,223,Portage/Ohio
36.8468,-76.354,2015,5,Portsmouth (city)/Virginia
37.5427,-77.9267,2015,15,Powhatan/Virginia
37.1745,-84.6329,2015,62,Pulaski/Kentucky
36.9342,-80.7255,2015,24,Pulaski/Virginia
37.9443,-81.4371,2015,74,Raleigh/West Virginia
41.5024,-84.418,2015,4,Williams/Ohio
36.8862,-81.192,2015,7,Wythe/Virginia
38.041,-78.5222,2016,36,Albemarle/Virginia
37.8865,-79.9795,2016,12,Alleghany/Virginia
40.9214,-82.2818,2016,184,Ashland/Ohio
40.5989,-80.4738,2016,208,Beaver/Pennsylvania
40.6864,-78.2272,2016,152,Blair/Pennsylvania
38.3354,-82.7816,2016,54,Boyd/Kentucky
38.5632,-80.8979,2016,10,Braxton/West Virginia
40.1015,-74.8852,2016,76,Bucks/Pennsylvania
40.9505,-79.74,2016,140,Butler/Pennsylvania
38.4154,-82.3188,2016,135,Cabell/West Virginia
36.6771,-80.6997,2016,3,Carroll/Virginia
40.8305,-84.0848,2016,117,Allen/Ohio
37.3866,-79.7253,2016,13,Bedford/Virginia
37.5855,-84.7903,2016,58,Boyle/Kentucky
37.494,-78.6333,2016,28,Buckingham/Virginia
36.5892,-88.4381,2016,5,Calloway/Kentucky
38.6098,-85.0681,2016,17,Carroll/Kentucky
37.1464,-83.7635,2016,1,Clay/Kentucky
41.0094,-77.5306,2016,11,Clinton/Pennsylvania
38.416,-77.8267,2016,132,Culpeper/Virginia
36.5831,-79.4088,2016,1,Danville (city)/Virginia
40.2592,-78.5075,2016,23,Bedford/Pennsylvania
36.5942,-83.8774,2016,6,Bell/Kentucky
38.6818,-84.0666,2016,15,Bracken/Kentucky
36.8553,-77.8937,2016,7,Brunswick/Virginia
39.0401,-84.4815,2016,383,Campbell/Kentucky
38.0533,-77.3473,2016,33,Caroline/Virginia
40.98,-77.7057,2016,32,Centre/Pennsylvania
38.1059,-84.5255,2016,351,Fayette/Kentucky
38.137,-85.0744,2015,57,Shelby/Kentucky
39.3496,-84.1236,2015,220,Warren/Ohio
40.3264,-80.4091,2015,382,Washington/Pennsylvania
37.6917,-75.7182,2016,13,Accomack/Virginia
37.2642,-78.682,2016,6,Appomattox/Virginia
41.8567,-80.6173,2016,245,Ashtabula/Ohio
38.1193,-83.6156,2016,7,Bath/Kentucky
37.7316,-79.3565,2016,5,Buena Vista (city)/Virginia
38.8184,-77.0861,2016,15,Alexandria (city)/Virginia
40.4001,-80.1873,2016,3400,Allegheny/Pennsylvania
38.8786,-77.1011,2016,126,Arlington/Virginia
39.4005,-82.1261,2016,89,Athens/Ohio
37.9713,-81.7138,2016,1,Boone/West Virginia
38.8673,-83.7878,2016,73,Brown/Ohio
38.0645,-85.7146,2016,36,Bullitt/Kentucky
37.2093,-86.8921,2016,1,Butler/Kentucky
40.8289,-75.7009,2016,37,Carbon/Pennsylvania
38.3318,-82.9371,2016,44,Carter/Kentucky
38.0014,-84.1908,2016,30,Clark/Kentucky
39.8862,-84.0243,2016,173,Clark/Ohio
39.2325,-84.1532,2016,274,Clermont/Ohio
37.6674,-78.0883,2016,4,Cumberland/Virginia
41.4011,-82.808,2016,199,Erie/Ohio
38.8514,-77.1579,2016,444,Fairfax/Virginia
37.6167,-84.4094,2016,13,Garrard/Kentucky
36.5603,-88.5692,2016,1,Graves/Kentucky
39.8426,-82.5446,2016,195,Fairfield/Ohio
38.2126,-83.6341,2016,7,Fleming/Kentucky
41.7113,-83.9053,2016,11,Fulton/Ohio
37.373,-80.8576,2016,4,Giles/Virginia
36.816,-77.4689,2016,6,Greensville/Virginia
37.8193,-85.9358,2016,32,Hardin/Kentucky
39.3923,-80.2989,2016,265,Harrison/West Virginia
36.6871,-79.7872,2016,4,Henry/Virginia
39.4187,-82.5993,2016,33,Hocking/Ohio
41.2508,-82.4915,2016,91,Huron/Ohio
37.2473,-81.8015,2016,4,Buchanan/Virginia
40.4111,-78.8446,2016,345,Cambria/Pennsylvania
37.2338,-79.2895,2016,11,Campbell/Virginia
37.12,-87.4875,2016,2,Christian/Kentucky
36.8319,-85.5053,2016,7,Cumberland/Kentucky
42.2134,-79.8333,2016,181,Erie/Pennsylvania
39.6522,-83.5564,2016,76,Fayette/Ohio
37.0379,-80.2045,2016,3,Floyd/Virginia
37.7533,-78.1638,2016,18,Fluvanna/Virginia
38.3228,-84.8955,2016,97,Franklin/Kentucky
39.7243,-77.515,2016,96,Franklin/Pennsylvania
39.932,-77.9958,2016,4,Fulton/Pennsylvania
37.2801,-76.4402,2016,28,Gloucester/Virginia
39.3938,-84.5652,2016,538,Butler/Ohio
40.2174,-83.9635,2016,64,Champaign/Ohio
38.0374,-78.4856,2016,2,Charlottesville (city)/Virginia
39.1508,-77.9823,2016,7,Clarke/Virginia
41.1062,-78.7749,2016,21,Clearfield/Pennsylvania
40.2761,-81.7517,2016,12,Coshocton/Ohio
37.7892,-86.9805,2016,10,Daviess/Kentucky
41.3259,-84.2855,2016,123,Defiance/Ohio
39.894,-75.4338,2016,847,Delaware/Pennsylvania
36.9853,-77.7219,2016,4,Dinwiddie/Virginia
38.6355,-77.6661,2016,110,Fauquier/Virginia
41.4937,-79.448,2016,3,Forest/Pennsylvania
36.8293,-79.9917,2016,16,Franklin/Virginia
38.8862,-82.1463,2016,137,Gallia/Ohio
36.6015,-81.6257,2016,3,Grayson/Virginia
39.9476,-79.9986,2016,20,Greene/Pennsylvania
41.8176,-79.8364,2016,47,Crawford/Pennsylvania
40.2422,-76.9274,2016,12,Cumberland/Pennsylvania
40.1679,-83.08,2016,158,Delaware/Ohio
41.5726,-78.6869,2016,32,Elk/Pennsylvania
37.9185,-76.8665,2016,2,Essex/Virginia
36.5767,-88.9353,2016,1,Fulton/Kentucky
38.7252,-84.8239,2016,3,Gallatin/Kentucky
37.7503,-80.4715,2016,6,Greenbrier/West Virginia
36.839,-78.7284,2016,5,Halifax/Virginia
37.8962,-86.7561,2016,3,Hancock/Kentucky
41.371,-83.9415,2016,4,Henry/Ohio
36.866,-76.8308,2016,34,Isle of Wight/Virginia
37.5751,-83.9735,2016,2,Jackson/Kentucky
40.5209,-81.0031,2016,6,Carroll/Ohio
36.9933,-78.601,2016,7,Charlotte/Virginia
36.6778,-76.3024,2016,33,Chesapeake (city)/Virginia
39.9639,-75.885,2016,269,Chester/Pennsylvania
41.2106,-79.3803,2016,11,Clarion/Pennsylvania
39.3224,-83.8109,2016,70,Clinton/Ohio
41.0177,-76.4969,2016,56,Columbia/Pennsylvania
40.8871,-80.675,2016,238,Columbiana/Ohio
41.4948,-81.5348,2016,2735,Cuyahoga/Ohio
37.6969,-83.9685,2016,16,Estill/Kentucky
39.264,-78.3319,2016,100,Frederick/Virginia
38.2992,-77.4871,2016,9,Fredericksburg (city)/Virginia
37.6015,-77.7022,2016,2,Goochland/Virginia
38.7326,-84.5966,2016,45,Grant/Kentucky
39.8665,-83.0703,2016,1688,Franklin/Ohio
41.3722,-81.0591,2016,56,Geauga/Ohio
