经度,纬度,年份,数目,地名
40.9864,-81.9948,2016,9,"Wayne, Burbank"
41.5024,-84.418,2016,3,"Williams, Stryker"
41.3236,-83.4363,2016,8,"Wood, Bradner"
41.3236,-83.4363,2016,1,"Wood, Bradner"
40.95,-83.3836,2016,5,"Wyandot, Carey"
40.8305,-84.0848,2017,7,"Allen, Cairo"
40.8305,-84.0848,2017,2,"Allen, Cairo"
40.8305,-84.0848,2017,3,"Allen, Cairo"
41.8567,-80.6173,2017,17,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2017,1,"Ashtabula, Kelloggsville"
39.4005,-82.1261,2017,2,"Athens, Chauncey"
39.4005,-82.1261,2017,1,"Athens, Chauncey"
40.6513,-84.146,2017,2,"Auglaize, Cridersville"
40.6513,-84.146,2017,4,"Auglaize, Cridersville"
40.6513,-84.146,2017,7,"Auglaize, Cridersville"
40.6513,-84.146,2017,3,"Auglaize, Cridersville"
40.6513,-84.146,2017,2,"Auglaize, Cridersville"
40.1621,-81.1313,2017,5,"Belmont, Holloway"
38.8673,-83.7878,2017,2,"Brown, Russellville"
38.8673,-83.7878,2017,19,"Brown, Russellville"
39.3938,-84.5652,2017,19,"Butler, Hamilton"
40.5209,-81.0031,2017,1,"Carroll, Harlem Springs"
40.2174,-83.9635,2017,4,"Champaign, Rosewood"
39.8862,-84.0243,2017,27,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,24,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,2,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,21,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,3,"Clark, Crystal Lakes"
39.2325,-84.1532,2017,7,"Clermont, Goshen"
39.3224,-83.8109,2017,4,"Clinton, Martinsville"
40.8871,-80.675,2017,2,"Columbiana, Columbiana"
40.8871,-80.675,2017,17,"Columbiana, Columbiana"
40.7392,-82.7773,2017,1,"Crawford, Galion"
41.4948,-81.5348,2017,82,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,70,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,397,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,3,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,4,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,143,"Cuyahoga, University Heights"
40.2802,-84.6384,2017,29,"Darke, Rossburg"
40.2802,-84.6384,2017,8,"Darke, Rossburg"
41.3259,-84.2855,2017,1,"Defiance, Jewell"
41.3259,-84.2855,2017,2,"Defiance, Jewell"
40.1679,-83.08,2017,1,"Delaware, Powell"
41.4011,-82.808,2017,2,"Erie, Castalia"
40.2174,-83.9635,2017,16,"Champaign, Rosewood"
39.8862,-84.0243,2017,2,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,113,"Clark, Crystal Lakes"
39.2325,-84.1532,2017,10,"Clermont, Goshen"
39.2325,-84.1532,2017,6,"Clermont, Goshen"
39.2325,-84.1532,2017,20,"Clermont, Goshen"
39.2325,-84.1532,2017,12,"Clermont, Goshen"
39.2325,-84.1532,2017,28,"Clermont, Goshen"
39.3224,-83.8109,2017,2,"Clinton, Martinsville"
39.3224,-83.8109,2017,11,"Clinton, Martinsville"
39.3224,-83.8109,2017,1,"Clinton, Martinsville"
40.8871,-80.675,2017,10,"Columbiana, Columbiana"
40.8871,-80.675,2017,3,"Columbiana, Columbiana"
40.8871,-80.675,2017,2,"Columbiana, Columbiana"
40.7392,-82.7773,2017,10,"Crawford, Galion"
40.7392,-82.7773,2017,25,"Crawford, Galion"
41.3259,-84.2855,2017,1,"Defiance, Jewell"
40.1679,-83.08,2017,4,"Delaware, Powell"
40.1679,-83.08,2017,42,"Delaware, Powell"
40.1679,-83.08,2017,1,"Delaware, Powell"
41.4011,-82.808,2017,3,"Erie, Castalia"
41.1045,-82.6137,2017,3,"Huron, North Fairfield"
41.1045,-82.6137,2017,12,"Huron, North Fairfield"
41.1045,-82.6137,2017,10,"Huron, North Fairfield"
39.6522,-83.5564,2017,4,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,5,"Fayette, Jeffersonville"
39.8665,-83.0703,2017,8,"Franklin, Grove City"
41.7113,-83.9053,2017,1,"Fulton, Metamora"
38.8862,-82.1463,2017,132,"Gallia, Addison"
38.8862,-82.1463,2017,4,"Gallia, Addison"
38.8862,-82.1463,2017,1,"Gallia, Addison"
41.3722,-81.0591,2017,2,"Geauga, Parkman"
39.6598,-83.7431,2017,4,"Greene, Jamestown"
39.6598,-83.7431,2017,3,"Greene, Jamestown"
39.6598,-83.7431,2017,1,"Greene, Jamestown"
40.1621,-81.1313,2017,37,"Belmont, Holloway"
40.1621,-81.1313,2017,1,"Belmont, Holloway"
40.1621,-81.1313,2017,13,"Belmont, Holloway"
38.8673,-83.7878,2017,2,"Brown, Russellville"
39.3938,-84.5652,2017,5,"Butler, Hamilton"
39.3938,-84.5652,2017,98,"Butler, Hamilton"
39.3938,-84.5652,2017,4,"Butler, Hamilton"
39.8862,-84.0243,2017,2,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,84,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,2,"Clark, Crystal Lakes"
39.2325,-84.1532,2017,47,"Clermont, Goshen"
39.2325,-84.1532,2017,5,"Clermont, Goshen"
39.2325,-84.1532,2017,3,"Clermont, Goshen"
39.3224,-83.8109,2017,19,"Clinton, Martinsville"
40.8871,-80.675,2017,7,"Columbiana, Columbiana"
40.7392,-82.7773,2017,5,"Crawford, Galion"
41.4948,-81.5348,2017,72,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,98,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,24,"Cuyahoga, University Heights"
40.2802,-84.6384,2017,1,"Darke, Rossburg"
40.2802,-84.6384,2017,5,"Darke, Rossburg"
41.3259,-84.2855,2017,17,"Defiance, Jewell"
40.1679,-83.08,2017,1,"Delaware, Powell"
40.1679,-83.08,2017,78,"Delaware, Powell"
40.1679,-83.08,2017,1,"Delaware, Powell"
39.3224,-83.8109,2017,3,"Clinton, Martinsville"
39.3224,-83.8109,2017,5,"Clinton, Martinsville"
39.3224,-83.8109,2017,54,"Clinton, Martinsville"
39.3224,-83.8109,2017,1,"Clinton, Martinsville"
39.3224,-83.8109,2017,1,"Clinton, Martinsville"
40.8871,-80.675,2017,15,"Columbiana, Columbiana"
40.8871,-80.675,2017,24,"Columbiana, Columbiana"
40.8871,-80.675,2017,1,"Columbiana, Columbiana"
40.7392,-82.7773,2017,9,"Crawford, Galion"
41.4948,-81.5348,2017,281,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,118,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,17,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,7,"Cuyahoga, University Heights"
40.2802,-84.6384,2017,1,"Darke, Rossburg"
40.2802,-84.6384,2017,17,"Darke, Rossburg"
41.3259,-84.2855,2017,6,"Defiance, Jewell"
40.1679,-83.08,2017,1,"Delaware, Powell"
40.1679,-83.08,2017,5,"Delaware, Powell"
40.1679,-83.08,2017,1,"Delaware, Powell"
40.1679,-83.08,2017,1,"Delaware, Powell"
41.4011,-82.808,2017,13,"Erie, Castalia"
41.4011,-82.808,2017,26,"Erie, Castalia"
41.4011,-82.808,2017,11,"Erie, Castalia"
41.1045,-82.6137,2017,131,"Huron, North Fairfield"
39.6522,-83.5564,2017,52,"Fayette, Jeffersonville"
39.8665,-83.0703,2017,21,"Franklin, Grove City"
39.8665,-83.0703,2017,5,"Franklin, Grove City"
41.7113,-83.9053,2017,4,"Fulton, Metamora"
38.8862,-82.1463,2017,3,"Gallia, Addison"
38.8862,-82.1463,2017,12,"Gallia, Addison"
38.8862,-82.1463,2017,2,"Gallia, Addison"
41.3722,-81.0591,2017,2,"Geauga, Parkman"
41.3722,-81.0591,2017,1,"Geauga, Parkman"
41.3722,-81.0591,2017,1,"Geauga, Parkman"
39.6598,-83.7431,2017,33,"Greene, Jamestown"
39.6598,-83.7431,2017,1,"Greene, Jamestown"
40.2174,-83.9635,2017,1,"Champaign, Rosewood"
40.2174,-83.9635,2017,32,"Champaign, Rosewood"
40.2174,-83.9635,2017,5,"Champaign, Rosewood"
39.8862,-84.0243,2017,3,"Clark, Crystal Lakes"
39.2325,-84.1532,2017,13,"Clermont, Goshen"
39.3224,-83.8109,2017,3,"Clinton, Martinsville"
39.3224,-83.8109,2017,3,"Clinton, Martinsville"
39.3224,-83.8109,2017,40,"Clinton, Martinsville"
39.3224,-83.8109,2017,14,"Clinton, Martinsville"
40.2761,-81.7517,2017,4,"Coshocton, West Lafayette"
40.2761,-81.7517,2017,54,"Coshocton, West Lafayette"
40.7392,-82.7773,2017,7,"Crawford, Galion"
40.7392,-82.7773,2017,1,"Crawford, Galion"
40.7392,-82.7773,2017,6,"Crawford, Galion"
41.4948,-81.5348,2017,4,"Cuyahoga, University Heights"
41.3259,-84.2855,2017,8,"Defiance, Jewell"
40.1679,-83.08,2017,9,"Delaware, Powell"
40.1679,-83.08,2017,52,"Delaware, Powell"
40.1679,-83.08,2017,1,"Delaware, Powell"
40.1679,-83.08,2017,4,"Delaware, Powell"
41.1045,-82.6137,2017,60,"Huron, North Fairfield"
41.1045,-82.6137,2017,2,"Huron, North Fairfield"
41.1045,-82.6137,2017,1,"Huron, North Fairfield"
39.6522,-83.5564,2017,4,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,9,"Fayette, Jeffersonville"
39.8665,-83.0703,2017,2,"Franklin, Grove City"
39.8665,-83.0703,2017,55,"Franklin, Grove City"
39.8665,-83.0703,2017,1,"Franklin, Grove City"
41.7113,-83.9053,2017,1,"Fulton, Metamora"
41.7113,-83.9053,2017,1,"Fulton, Metamora"
41.7113,-83.9053,2017,1,"Fulton, Metamora"
38.8862,-82.1463,2017,44,"Gallia, Addison"
38.8862,-82.1463,2017,24,"Gallia, Addison"
38.8862,-82.1463,2017,9,"Gallia, Addison"
40.2174,-83.9635,2017,1,"Champaign, Rosewood"
40.2174,-83.9635,2017,16,"Champaign, Rosewood"
39.8862,-84.0243,2017,15,"Clark, Crystal Lakes"
39.8862,-84.0243,2017,1,"Clark, Crystal Lakes"
39.2325,-84.1532,2017,2,"Clermont, Goshen"
39.2325,-84.1532,2017,232,"Clermont, Goshen"
39.2325,-84.1532,2017,1,"Clermont, Goshen"
40.8871,-80.675,2017,53,"Columbiana, Columbiana"
40.7392,-82.7773,2017,2,"Crawford, Galion"
40.7392,-82.7773,2017,64,"Crawford, Galion"
41.4948,-81.5348,2017,61,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,169,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,922,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,21,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,27,"Cuyahoga, University Heights"
40.2802,-84.6384,2017,22,"Darke, Rossburg"
40.2802,-84.6384,2017,2,"Darke, Rossburg"
41.3259,-84.2855,2017,2,"Defiance, Jewell"
41.3259,-84.2855,2017,35,"Defiance, Jewell"
41.3259,-84.2855,2017,2,"Defiance, Jewell"
40.1679,-83.08,2017,16,"Delaware, Powell"
40.1679,-83.08,2017,1,"Delaware, Powell"
41.4011,-82.808,2017,1,"Erie, Castalia"
41.4011,-82.808,2017,152,"Erie, Castalia"
41.4011,-82.808,2017,2,"Erie, Castalia"
41.1045,-82.6137,2017,3,"Huron, North Fairfield"
41.1045,-82.6137,2017,1,"Huron, North Fairfield"
39.6522,-83.5564,2017,6,"Fayette, Jeffersonville"
39.8665,-83.0703,2017,19,"Franklin, Grove City"
39.8665,-83.0703,2017,531,"Franklin, Grove City"
39.8665,-83.0703,2017,5,"Franklin, Grove City"
39.8665,-83.0703,2017,22,"Franklin, Grove City"
41.7113,-83.9053,2017,26,"Fulton, Metamora"
38.8862,-82.1463,2017,1,"Gallia, Addison"
38.8862,-82.1463,2017,5,"Gallia, Addison"
41.3722,-81.0591,2017,2,"Geauga, Parkman"
41.3722,-81.0591,2017,3,"Geauga, Parkman"
39.6598,-83.7431,2017,28,"Greene, Jamestown"
39.6598,-83.7431,2017,35,"Greene, Jamestown"
41.4011,-82.808,2017,42,"Erie, Castalia"
41.4011,-82.808,2017,5,"Erie, Castalia"
41.1045,-82.6137,2017,7,"Huron, North Fairfield"
41.1045,-82.6137,2017,48,"Huron, North Fairfield"
39.6522,-83.5564,2017,25,"Fayette, Jeffersonville"
39.8665,-83.0703,2017,19,"Franklin, Grove City"
38.8862,-82.1463,2017,5,"Gallia, Addison"
38.8862,-82.1463,2017,2,"Gallia, Addison"
41.3722,-81.0591,2017,11,"Geauga, Parkman"
41.3722,-81.0591,2017,5,"Geauga, Parkman"
39.6598,-83.7431,2017,2,"Greene, Jamestown"
39.6598,-83.7431,2017,8,"Greene, Jamestown"
39.6598,-83.7431,2017,5,"Greene, Jamestown"
40.0221,-81.5868,2017,2,"Guernsey, Cambridge"
39.1864,-84.763,2017,8,"Hamilton, Hooven"
39.1864,-84.763,2017,173,"Hamilton, Hooven"
39.1864,-84.763,2017,21,"Hamilton, Hooven"
39.1864,-84.763,2017,83,"Hamilton, Hooven"
39.1864,-84.763,2017,41,"Hamilton, Hooven"
39.1864,-84.763,2017,111,"Hamilton, Hooven"
40.9348,-83.8235,2017,3,"Hancock, Mount Cory"
40.9348,-83.8235,2017,4,"Hancock, Mount Cory"
40.9348,-83.8235,2017,1,"Hancock, Mount Cory"
40.2737,-81.2812,2017,2,"Harrison, Tippecanoe"
40.2737,-81.2812,2017,2,"Harrison, Tippecanoe"
39.0747,-83.3871,2017,12,"Highland, Sinking Spring"
39.0747,-83.3871,2017,2,"Highland, Sinking Spring"
41.2508,-82.4915,2017,29,"Huron, Collins"
41.2508,-82.4915,2017,16,"Huron, Collins"
39.1117,-82.6108,2017,19,"Jackson, Coalton"
39.1117,-82.6108,2017,64,"Jackson, Coalton"
39.1117,-82.6108,2017,2,"Jackson, Coalton"
39.3938,-84.5652,2017,9,"Butler, Hamilton"
39.3938,-84.5652,2017,50,"Butler, Hamilton"
39.3938,-84.5652,2017,11,"Butler, Hamilton"
39.3938,-84.5652,2017,7,"Butler, Hamilton"
40.5209,-81.0031,2017,2,"Carroll, Harlem Springs"
40.5209,-81.0031,2017,2,"Carroll, Harlem Springs"
40.5209,-81.0031,2017,1,"Carroll, Harlem Springs"
40.2174,-83.9635,2017,14,"Champaign, Rosewood"
39.8862,-84.0243,2017,28,"Clark, Crystal Lakes"
39.2325,-84.1532,2017,1,"Clermont, Goshen"
39.3224,-83.8109,2017,22,"Clinton, Martinsville"
39.3224,-83.8109,2017,1,"Clinton, Martinsville"
40.8871,-80.675,2017,95,"Columbiana, Columbiana"
40.8871,-80.675,2017,98,"Columbiana, Columbiana"
40.8871,-80.675,2017,2,"Columbiana, Columbiana"
40.2761,-81.7517,2017,6,"Coshocton, West Lafayette"
40.2761,-81.7517,2017,1,"Coshocton, West Lafayette"
40.7392,-82.7773,2017,2,"Crawford, Galion"
41.4948,-81.5348,2017,47,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,1861,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,2528,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,29,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,1,"Cuyahoga, University Heights"
41.4948,-81.5348,2017,202,"Cuyahoga, University Heights"
40.2802,-84.6384,2017,3,"Darke, Rossburg"
40.2802,-84.6384,2017,3,"Darke, Rossburg"
40.2802,-84.6384,2017,3,"Darke, Rossburg"
41.3259,-84.2855,2017,6,"Defiance, Jewell"
41.3259,-84.2855,2017,8,"Defiance, Jewell"
41.3259,-84.2855,2017,1,"Defiance, Jewell"
41.3259,-84.2855,2017,8,"Defiance, Jewell"
41.3259,-84.2855,2017,3,"Defiance, Jewell"
41.4011,-82.808,2017,114,"Erie, Castalia"
41.4011,-82.808,2017,12,"Erie, Castalia"
41.4011,-82.808,2017,2,"Erie, Castalia"
41.4011,-82.808,2017,4,"Erie, Castalia"
41.4011,-82.808,2017,5,"Erie, Castalia"
41.4011,-82.808,2017,5,"Erie, Castalia"
39.8665,-83.0703,2017,8,"Franklin, Grove City"
39.8665,-83.0703,2017,18,"Franklin, Grove City"
39.8665,-83.0703,2017,1300,"Franklin, Grove City"
39.8665,-83.0703,2017,14,"Franklin, Grove City"
38.8862,-82.1463,2017,34,"Gallia, Addison"
38.8862,-82.1463,2017,2,"Gallia, Addison"
41.3722,-81.0591,2017,17,"Geauga, Parkman"
39.6598,-83.7431,2017,2,"Greene, Jamestown"
39.6598,-83.7431,2017,45,"Greene, Jamestown"
39.6598,-83.7431,2017,18,"Greene, Jamestown"
39.6598,-83.7431,2017,82,"Greene, Jamestown"
40.0221,-81.5868,2017,59,"Guernsey, Cambridge"
39.1864,-84.763,2017,285,"Hamilton, Hooven"
39.1864,-84.763,2017,20,"Hamilton, Hooven"
39.1864,-84.763,2017,8,"Hamilton, Hooven"
40.9348,-83.8235,2017,1,"Hancock, Mount Cory"
40.9348,-83.8235,2017,1,"Hancock, Mount Cory"
40.9348,-83.8235,2017,7,"Hancock, Mount Cory"
40.9348,-83.8235,2017,62,"Hancock, Mount Cory"
40.8064,-83.5114,2017,6,"Hardin, Forest"
40.8064,-83.5114,2017,2,"Hardin, Forest"
40.8064,-83.5114,2017,1,"Hardin, Forest"
40.8064,-83.5114,2017,1,"Hardin, Forest"
40.8064,-83.5114,2017,1,"Hardin, Forest"
39.0747,-83.3871,2017,7,"Highland, Sinking Spring"
39.1907,-81.7495,2017,17,"Athens, Hockingport"
40.5533,-81.9164,2017,1,"Holmes, Millersburg"
41.2508,-82.4915,2017,2,"Huron, Collins"
39.1117,-82.6108,2017,1,"Jackson, Coalton"
39.6522,-83.5564,2017,2,"Fayette, Jeffersonville"
41.4884,-82.0978,2017,246,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,7,"Lorain, Sheffield Lake"
38.4298,-82.4488,2017,5,"Lawrence, Chesapeake"
40.0221,-81.5868,2017,2,"Guernsey, Cambridge"
40.0221,-81.5868,2017,1,"Guernsey, Cambridge"
40.0221,-81.5868,2017,25,"Guernsey, Cambridge"
40.0221,-81.5868,2017,1,"Guernsey, Cambridge"
40.0221,-81.5868,2017,10,"Guernsey, Cambridge"
40.0221,-81.5868,2017,1,"Guernsey, Cambridge"
39.1864,-84.763,2017,34,"Hamilton, Hooven"
39.1864,-84.763,2017,270,"Hamilton, Hooven"
39.1864,-84.763,2017,4,"Hamilton, Hooven"
40.9348,-83.8235,2017,3,"Hancock, Mount Cory"
40.9348,-83.8235,2017,19,"Hancock, Mount Cory"
40.9348,-83.8235,2017,4,"Hancock, Mount Cory"
40.9348,-83.8235,2017,15,"Hancock, Mount Cory"
40.8064,-83.5114,2017,2,"Hardin, Forest"
40.8064,-83.5114,2017,52,"Hardin, Forest"
40.2737,-81.2812,2017,2,"Harrison, Tippecanoe"
39.0747,-83.3871,2017,27,"Highland, Sinking Spring"
39.1907,-81.7495,2017,5,"Athens, Hockingport"
41.2508,-82.4915,2017,3,"Huron, Collins"
39.1117,-82.6108,2017,1,"Jackson, Coalton"
40.5342,-82.5049,2017,2,"Knox, Ankenytown"
41.4884,-82.0978,2017,23,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,550,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,13,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,3,"Lorain, Sheffield Lake"
38.4298,-82.4488,2017,6,"Lawrence, Chesapeake"
38.4298,-82.4488,2017,2,"Lawrence, Chesapeake"
39.9595,-82.4129,2017,1,"Licking, Jacksontown"
39.9595,-82.4129,2017,67,"Licking, Jacksontown"
40.4007,-83.5444,2017,1,"Logan, West Mansfield"
40.4007,-83.5444,2017,35,"Logan, West Mansfield"
40.4007,-83.5444,2017,1,"Logan, West Mansfield"
41.3128,-81.9157,2017,277,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2017,80,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2017,20,"Lucas, Toledo"
41.6639,-83.582,2017,140,"Lucas, Toledo"
41.6639,-83.582,2017,4,"Lucas, Toledo"
41.6639,-83.582,2017,4,"Lucas, Toledo"
39.6598,-83.7431,2017,4,"Greene, Jamestown"
40.0221,-81.5868,2017,2,"Guernsey, Cambridge"
39.1864,-84.763,2017,130,"Hamilton, Hooven"
40.9348,-83.8235,2017,1,"Hancock, Mount Cory"
40.8064,-83.5114,2017,2,"Hardin, Forest"
41.371,-83.9415,2017,2,"Henry, McClure"
39.0747,-83.3871,2017,19,"Highland, Sinking Spring"
39.0747,-83.3871,2017,23,"Highland, Sinking Spring"
39.1907,-81.7495,2017,1,"Athens, Hockingport"
39.1907,-81.7495,2017,1,"Athens, Hockingport"
39.1907,-81.7495,2017,1,"Athens, Hockingport"
39.1907,-81.7495,2017,2,"Athens, Hockingport"
40.5533,-81.9164,2017,4,"Holmes, Millersburg"
40.5533,-81.9164,2017,3,"Holmes, Millersburg"
41.2508,-82.4915,2017,2,"Huron, Collins"
41.2508,-82.4915,2017,11,"Huron, Collins"
41.2508,-82.4915,2017,5,"Huron, Collins"
39.1117,-82.6108,2017,42,"Jackson, Coalton"
39.1117,-82.6108,2017,2,"Jackson, Coalton"
39.6522,-83.5564,2017,1,"Fayette, Jeffersonville"
40.5342,-82.5049,2017,1,"Knox, Ankenytown"
40.5342,-82.5049,2017,7,"Knox, Ankenytown"
41.4884,-82.0978,2017,304,"Lorain, Sheffield Lake"
38.4298,-82.4488,2017,2,"Lawrence, Chesapeake"
38.4298,-82.4488,2017,46,"Lawrence, Chesapeake"
38.4298,-82.4488,2017,1,"Lawrence, Chesapeake"
40.0221,-81.5868,2017,62,"Guernsey, Cambridge"
39.1864,-84.763,2017,1,"Hamilton, Hooven"
39.1864,-84.763,2017,567,"Hamilton, Hooven"
39.1864,-84.763,2017,1,"Hamilton, Hooven"
40.2737,-81.2812,2017,9,"Harrison, Tippecanoe"
40.2737,-81.2812,2017,1,"Harrison, Tippecanoe"
39.0747,-83.3871,2017,5,"Highland, Sinking Spring"
39.1907,-81.7495,2017,20,"Athens, Hockingport"
39.1907,-81.7495,2017,1,"Athens, Hockingport"
39.1907,-81.7495,2017,8,"Athens, Hockingport"
41.2508,-82.4915,2017,22,"Huron, Collins"
41.2508,-82.4915,2017,1,"Huron, Collins"
41.2508,-82.4915,2017,1,"Huron, Collins"
39.1117,-82.6108,2017,1,"Jackson, Coalton"
39.1117,-82.6108,2017,3,"Jackson, Coalton"
40.5342,-82.5049,2017,2,"Knox, Ankenytown"
41.4884,-82.0978,2017,18,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,4,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,568,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,3,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,12,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,24,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,5,"Lorain, Sheffield Lake"
38.4298,-82.4488,2017,3,"Lawrence, Chesapeake"
38.4298,-82.4488,2017,31,"Lawrence, Chesapeake"
38.4298,-82.4488,2017,117,"Lawrence, Chesapeake"
38.4298,-82.4488,2017,1,"Lawrence, Chesapeake"
39.9595,-82.4129,2017,12,"Licking, Jacksontown"
39.9595,-82.4129,2017,113,"Licking, Jacksontown"
39.9595,-82.4129,2017,3,"Licking, Jacksontown"
39.9595,-82.4129,2017,4,"Licking, Jacksontown"
40.4007,-83.5444,2017,12,"Logan, West Mansfield"
40.4007,-83.5444,2017,8,"Logan, West Mansfield"
40.4007,-83.5444,2017,13,"Logan, West Mansfield"
40.4007,-83.5444,2017,2,"Logan, West Mansfield"
41.6639,-83.582,2017,1,"Lucas, Toledo"
41.6639,-83.582,2017,165,"Lucas, Toledo"
41.6639,-83.582,2017,16,"Lucas, Toledo"
41.4011,-82.808,2017,4,"Erie, Castalia"
41.4011,-82.808,2017,14,"Erie, Castalia"
41.4011,-82.808,2017,2,"Erie, Castalia"
41.1045,-82.6137,2017,31,"Huron, North Fairfield"
41.1045,-82.6137,2017,1,"Huron, North Fairfield"
39.6522,-83.5564,2017,20,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,54,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,4,"Fayette, Jeffersonville"
39.8665,-83.0703,2017,138,"Franklin, Grove City"
39.8665,-83.0703,2017,2,"Franklin, Grove City"
39.8665,-83.0703,2017,493,"Franklin, Grove City"
39.8665,-83.0703,2017,4,"Franklin, Grove City"
41.7113,-83.9053,2017,12,"Fulton, Metamora"
38.8862,-82.1463,2017,14,"Gallia, Addison"
41.3722,-81.0591,2017,2,"Geauga, Parkman"
41.3722,-81.0591,2017,26,"Geauga, Parkman"
41.3722,-81.0591,2017,1,"Geauga, Parkman"
41.3722,-81.0591,2017,1,"Geauga, Parkman"
39.1864,-84.763,2017,3309,"Hamilton, Hooven"
39.1864,-84.763,2017,309,"Hamilton, Hooven"
40.9348,-83.8235,2017,12,"Hancock, Mount Cory"
40.9348,-83.8235,2017,3,"Hancock, Mount Cory"
40.2737,-81.2812,2017,1,"Harrison, Tippecanoe"
39.1907,-81.7495,2017,24,"Athens, Hockingport"
41.2508,-82.4915,2017,1,"Huron, Collins"
41.2508,-82.4915,2017,33,"Huron, Collins"
41.2508,-82.4915,2017,8,"Huron, Collins"
39.1117,-82.6108,2017,11,"Jackson, Coalton"
40.0221,-81.5868,2017,2,"Guernsey, Cambridge"
39.1864,-84.763,2017,3970,"Hamilton, Hooven"
39.1864,-84.763,2017,20,"Hamilton, Hooven"
39.1864,-84.763,2017,73,"Hamilton, Hooven"
40.9348,-83.8235,2017,5,"Hancock, Mount Cory"
40.9348,-83.8235,2017,15,"Hancock, Mount Cory"
40.8064,-83.5114,2017,10,"Hardin, Forest"
39.0747,-83.3871,2017,8,"Highland, Sinking Spring"
39.1907,-81.7495,2017,3,"Athens, Hockingport"
39.1907,-81.7495,2017,3,"Athens, Hockingport"
40.5533,-81.9164,2017,1,"Holmes, Millersburg"
41.2508,-82.4915,2017,76,"Huron, Collins"
39.1117,-82.6108,2017,2,"Jackson, Coalton"
39.6522,-83.5564,2017,1,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,64,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,4,"Fayette, Jeffersonville"
40.5342,-82.5049,2017,6,"Knox, Ankenytown"
40.5342,-82.5049,2017,2,"Knox, Ankenytown"
40.5342,-82.5049,2017,8,"Knox, Ankenytown"
40.5342,-82.5049,2017,1,"Knox, Ankenytown"
41.4884,-82.0978,2017,57,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,29,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,2,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,41,"Lorain, Sheffield Lake"
38.4298,-82.4488,2017,6,"Lawrence, Chesapeake"
41.3128,-81.9157,2017,9,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2017,23,"Lorain, Columbia Hills Corners"
41.3128,-81.9157,2017,1,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2017,2,"Lucas, Toledo"
39.6522,-83.5564,2017,2,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,5,"Fayette, Jeffersonville"
39.6522,-83.5564,2017,2,"Fayette, Jeffersonville"
41.4884,-82.0978,2017,17,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,22,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,66,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,5,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,6,"Lorain, Sheffield Lake"
41.4884,-82.0978,2017,26,"Lorain, Sheffield Lake"
