经度,纬度,年份,数目,地名
-83.5564,39.6522,2013,142,"Fayette, Ohio"
-82.7994,37.451,2013,161,"Floyd, Kentucky"
-78.1638,37.7533,2013,52,"Fluvanna, Virginia"
-84.8955,38.3228,2013,420,"Franklin, Kentucky"
-83.9053,41.7113,2013,128,"Fulton, Ohio"
-77.9958,39.932,2013,71,"Fulton, Pennsylvania"
-81.0591,41.3722,2013,204,"Geauga, Ohio"
-86.2847,37.2895,2013,40,"Edmonson, Kentucky"
-83.0188,38.1879,2013,19,"Elliott, Kentucky"
-77.1878,38.8648,2013,46,"Falls Church (city), Virginia"
-83.0703,39.8665,2013,8897,"Franklin, Ohio"
-86.226,37.4937,2013,100,"Grayson, Kentucky"
-82.6911,38.4949,2013,30,"Greenup, Kentucky"
-79.9986,39.9476,2013,184,"Greene, Pennsylvania"
-77.4689,36.816,2013,47,"Greensville, Virginia"
-85.9358,37.8193,2013,513,"Hardin, Kentucky"
-84.2366,38.5426,2013,153,"Harrison, Kentucky"
-89.102,36.7596,2013,16,"Hickman, Kentucky"
-82.5993,39.4187,2013,147,"Hocking, Ohio"
-77.2985,37.2914,2013,258,"Hopewell (city), Virginia"
-82.6108,39.1117,2013,522,"Jackson, Ohio"
-85.6333,38.2907,2013,5184,"Jefferson, Kentucky"
-78.8765,40.9702,2013,220,"Jefferson, Pennsylvania"
-84.6545,37.8787,2013,204,"Jessamine, Kentucky"
-82.8382,37.8806,2013,186,"Johnson, Kentucky"
-81.3502,38.486,2013,1013,"Kanawha, West Virginia"
-83.9685,37.6969,2013,10,"Estill, Kentucky"
-84.4094,37.6167,2013,24,"Garrard, Kentucky"
-80.5998,40.6179,2013,175,"Hancock, West Virginia"
-83.5114,40.8064,2013,369,"Hardin, Ohio"
-80.7407,39.1254,2013,67,"Doddridge, West Virginia"
-85.3036,38.4623,2013,55,"Henry, Kentucky"
-87.6885,37.1737,2013,388,"Hopkins, Kentucky"
-78.1697,40.3821,2013,125,"Huntingdon, Pennsylvania"
-83.9735,37.5751,2013,66,"Jackson, Kentucky"
-81.8235,38.8656,2013,38,"Jackson, West Virginia"
-77.7517,39.3242,2013,30,"Jefferson, West Virginia"
-77.114,40.6868,2013,64,"Juniata, Pennsylvania"
-83.7598,36.8353,2013,295,"Knox, Kentucky"
-82.5049,40.5342,2013,234,"Knox, Ohio"
-75.666,41.4846,2013,790,"Lackawanna, Pennsylvania"
-80.2625,40.8618,2013,537,"Lawrence, Pennsylvania"
-76.448,40.337,2013,1148,"Lebanon, Pennsylvania"
-83.1152,36.6871,2013,160,"Lee, Virginia"
-75.5072,40.6666,2013,1337,"Lehigh, Pennsylvania"
-83.2524,38.354,2013,60,"Lewis, Kentucky"
-80.6551,39.0393,2013,390,"Lewis, West Virginia"
-82.4129,39.9595,2013,1403,"Licking, Ohio"
-84.7579,37.453,2013,52,"Lincoln, Kentucky"
-88.3589,37.2456,2013,55,"Livingston, Kentucky"
-83.5444,40.4007,2013,161,"Logan, Ohio"
-81.9923,37.805,2013,363,"Logan, West Virginia"
-81.9157,41.3128,2013,364,"Lorain, Ohio"
-77.4712,39.0302,2013,922,"Loudoun, Virginia"
-75.8214,41.3338,2013,2129,"Luzerne, Pennsylvania"
-76.9455,41.3265,2013,596,"Lycoming, Pennsylvania"
-84.2928,37.724,2013,713,"Madison, Kentucky"
-83.2993,39.9487,2013,404,"Madison, Ohio"
-83.1516,37.7015,2013,110,"Magoffin, Kentucky"
-81.0231,40.9207,2013,2008,"Mahoning, Ohio"
-85.2625,37.5156,2013,71,"Marion, Kentucky"
-80.1696,39.5013,2013,456,"Marion, West Virginia"
-88.4656,36.867,2013,78,"Marshall, Kentucky"
-80.7335,39.9854,2013,145,"Marshall, West Virginia"
-82.4223,37.8416,2013,45,"Martin, Kentucky"
-79.8636,36.6827,2013,144,"Martinsville (city), Virginia"
-83.9191,38.7054,2013,174,"Mason, Kentucky"
-82.1706,38.6663,2013,85,"Mason, West Virginia"
-88.612,36.9728,2013,470,"McCracken, Kentucky"
-84.4395,36.6648,2013,109,"McCreary, Kentucky"
-78.66,41.8694,2013,314,"McKean, Pennsylvania"
-82.0122,41.0348,2013,799,"Medina, Ohio"
-82.034,39.0292,2013,162,"Meigs, Ohio"
-83.4596,37.9554,2013,16,"Menifee, Kentucky"
-76.8041,37.3799,2013,186,"James City, Virginia"
-80.652,40.3653,2013,334,"Jefferson, Ohio"
-84.5675,39.0338,2013,1520,"Kenton, Kentucky"
-81.469,41.6072,2013,3544,"Lake, Ohio"
-84.161,37.0037,2013,391,"Laurel, Kentucky"
-82.6735,37.9459,2013,75,"Lawrence, Kentucky"
-82.4488,38.4298,2013,245,"Lawrence, Ohio"
-83.6085,37.6023,2013,74,"Lee, Kentucky"
-82.7493,37.1638,2013,105,"Letcher, Kentucky"
-77.9061,38.0068,2013,112,"Louisa, Virginia"
-83.582,41.6639,2013,2015,"Lucas, Ohio"
-79.1911,37.4004,2013,643,"Lynchburg (city), Virginia"
-78.3261,38.4879,2013,36,"Madison, Virginia"
-83.2077,40.5321,2013,622,"Marion, Ohio"
-76.2883,37.4984,2013,64,"Mathews, Virginia"
-81.3572,37.3675,2013,83,"McDowell, West Virginia"
-87.1342,37.4919,2013,69,"McLean, Kentucky"
-85.9915,37.9366,2013,236,"Meade, Kentucky"
-80.964,37.4362,2013,529,"Mercer, West Virginia"
-84.4084,39.9951,2013,526,"Miami, Ohio"
-77.8141,40.5331,2013,102,"Mifflin, Pennsylvania"
-82.1696,37.6262,2013,162,"Mingo, West Virginia"
-75.418,41.177,2013,833,"Monroe, Pennsylvania"
-84.3165,39.7927,2013,9436,"Montgomery, Ohio"
-83.9415,41.371,2013,62,"Henry, Ohio"
-76.3275,39.832,2013,1500,"Lancaster, Pennsylvania"
-76.538,37.7301,2013,41,"Lancaster, Virginia"
-83.3907,36.954,2013,89,"Leslie, Kentucky"
-83.0941,37.4957,2013,118,"Knott, Kentucky"
-86.7419,36.95,2013,200,"Logan, Kentucky"
-78.1283,36.9608,2013,74,"Lunenburg, Virginia"
-88.0769,37.0759,2013,62,"Lyon, Kentucky"
-78.3908,36.666,2013,206,"Mecklenburg, Virginia"
-84.9097,37.6965,2013,45,"Mercer, Kentucky"
-84.7761,40.4113,2013,159,"Mercer, Ohio"
-80.0893,41.1572,2013,427,"Mercer, Pennsylvania"
-79.9868,39.6587,2013,130,"Monongalia, West Virginia"
-83.8925,37.997,2013,321,"Montgomery, Kentucky"
-80.4405,37.0675,2013,963,"Montgomery, Virginia"
-76.635,40.9865,2013,118,"Montour, Pennsylvania"
-87.2125,37.1231,2013,331,"Muhlenberg, Kentucky"
-82.018,39.9037,2013,308,"Muskingum, Ohio"
-78.8828,37.913,2013,104,"Nelson, Virginia"
-80.8512,38.2001,2013,424,"Nicholas, West Virginia"
-76.259,36.8945,2013,1025,"Norfolk (city), Virginia"
-85.6927,36.7012,2013,17,"Monroe, Kentucky"
-81.0354,39.8489,2013,60,"Monroe, Ohio"
-75.2744,40.2111,2013,325,"Montgomery, Pennsylvania"
-83.0488,37.9734,2013,25,"Morgan, Kentucky"
-81.9154,39.7373,2013,43,"Morgan, Ohio"
-82.6618,40.6209,2013,276,"Morrow, Ohio"
-85.2196,37.8996,2013,192,"Nelson, Kentucky"
-77.0436,37.4418,2013,97,"New Kent, Virginia"
-76.5185,37.1052,2013,1134,"Newport News (city), Virginia"
-83.8866,38.302,2013,94,"Nicholas, Kentucky"
-75.8283,37.5295,2013,62,"Northampton, Virginia"
-76.6713,40.7841,2013,181,"Northumberland, Pennsylvania"
-85.6187,36.9841,2013,19,"Metcalfe, Kentucky"
-80.5419,37.5905,2013,18,"Monroe, West Virginia"
-78.4553,39.5313,2013,47,"Morgan, West Virginia"
-75.2024,40.6295,2013,1048,"Northampton, Pennsylvania"
-86.7728,37.5589,2013,81,"Ohio, Kentucky"
-85.4839,38.3355,2013,86,"Oldham, Kentucky"
-83.6802,37.4743,2013,13,"Owsley, Kentucky"
-80.3578,36.7168,2013,109,"Patrick, Virginia"
-84.3311,38.6708,2013,144,"Pendleton, Kentucky"
-82.4271,39.921,2013,189,"Perry, Ohio"
-77.0278,40.3951,2013,341,"Perry, Pennsylvania"
-77.3914,37.2042,2013,641,"Petersburg (city), Virginia"
-75.134,40.0076,2013,21761,"Philadelphia, Pennsylvania"
-82.7779,39.554,2013,542,"Pickaway, Ohio"
-79.4196,36.6716,2013,224,"Pittsylvania, Virginia"
-80.0915,38.2746,2013,68,"Pocahontas, West Virginia"
-76.3569,37.1318,2013,68,"Poquoson (city), Virginia"
-76.354,36.8468,2013,726,"Portsmouth (city), Virginia"
-83.9691,37.9059,2013,206,"Powell, Kentucky"
-77.9267,37.5427,2013,117,"Powhatan, Virginia"
-84.7133,39.7917,2013,202,"Preble, Ohio"
-79.8003,39.5512,2013,77,"Preston, West Virginia"
-81.2824,39.9156,2013,20,"Noble, Ohio"
-78.0029,37.0821,2013,104,"Nottoway, Virginia"
-80.6951,40.0753,2013,345,"Ohio, West Virginia"
-82.8369,41.5853,2013,318,"Ottawa, Ohio"
-84.9769,38.6134,2013,46,"Owen, Kentucky"
-84.7378,41.1798,2013,73,"Paulding, Ohio"
-82.0632,37.4807,2013,378,"Pike, Kentucky"
-82.9102,39.1517,2013,137,"Pike, Ohio"
-81.2401,39.3201,2013,29,"Pleasants, West Virginia"
-81.0501,41.0245,2013,2052,"Portage, Ohio"
-78.0205,41.9207,2013,154,"Potter, Pennsylvania"
-77.2604,38.6823,2013,2194,"Prince William, Virginia"
-84.6329,37.1745,2013,231,"Pulaski, Kentucky"
-80.7255,36.9342,2013,556,"Pulaski, Virginia"
-80.5583,37.1229,2013,212,"Radford (city), Virginia"
-81.4371,37.9443,2013,584,"Raleigh, West Virginia"
-79.8967,38.7968,2013,138,"Randolph, West Virginia"
-78.2322,38.6562,2013,46,"Rappahannock, Virginia"
-76.6625,37.9501,2013,3248,"Richmond, Virginia"
-84.0358,38.5317,2013,6,"Robertson, Kentucky"
-79.5431,37.6301,2013,296,"Rockbridge, Virginia"
-84.4144,37.4027,2013,113,"Rockcastle, Kentucky"
-83.3185,38.2529,2013,155,"Rowan, Kentucky"
-80.0554,37.2864,2013,210,"Salem (city), Virginia"
-83.3218,41.388,2013,335,"Sandusky, Ohio"
-84.4699,38.2204,2013,328,"Scott, Kentucky"
-82.7962,36.7196,2013,206,"Scott, Virginia"
-84.2597,40.4389,2013,380,"Shelby, Ohio"
-77.3107,40.7078,2013,140,"Snyder, Pennsylvania"
-85.1511,38.0562,2013,35,"Spencer, Kentucky"
-77.5885,38.1982,2013,775,"Spotsylvania, Virginia"
-77.4655,38.3319,2013,713,"Stafford, Virginia"
-79.0608,38.1593,2013,200,"Staunton (city), Virginia"
-76.6847,36.5882,2013,438,"Suffolk (city), Virginia"
-77.4448,38.7717,2013,49,"Manassas Park (city), Virginia"
-78.9223,39.337,2013,22,"Mineral, West Virginia"
-76.3477,37.8832,2013,64,"Northumberland, Virginia"
-78.4545,38.6653,2013,255,"Page, Virginia"
-83.2752,37.2245,2013,389,"Perry, Kentucky"
-75.183,41.4045,2013,139,"Pike, Pennsylvania"
-79.444,37.7825,2013,40,"Lexington (city), Virginia"
-76.5747,37.6395,2013,40,"Middlesex, Virginia"
-79.8886,37.2747,2013,1535,"Roanoke, Virginia"
-78.9061,38.6601,2013,646,"Rockingham, Virginia"
-85.0683,36.995,2013,64,"Russell, Kentucky"
-82.2961,36.9791,2013,317,"Russell, Virginia"
-76.235,40.8565,2013,956,"Schuylkill, Pennsylvania"
-83.3285,41.2162,2013,404,"Seneca, Ohio"
-78.3681,39.0551,2013,406,"Shenandoah, Virginia"
-86.7347,36.7509,2013,162,"Simpson, Kentucky"
-81.5927,36.7929,2013,272,"Smyth, Virginia"
-80.8865,37.7243,2013,126,"Summers, West Virginia"
-81.5219,41.0802,2013,1553,"Summit, Ohio"
-76.9665,37.2273,2013,12,"Surry, Virginia"
-75.8762,41.8332,2013,181,"Susquehanna, Pennsylvania"
-85.3689,37.4256,2013,130,"Taylor, Kentucky"
-77.069,41.6795,2013,169,"Tioga, Pennsylvania"
-87.2425,37.01,2013,38,"Todd, Kentucky"
-87.709,36.9551,2013,35,"Trigg, Kentucky"
-80.6656,41.462,2013,1331,"Trumbull, Ohio"
-81.495,40.5609,2013,326,"Tuscarawas, Ohio"
-78.1125,38.2484,2013,149,"Orange, Virginia"
-84.2693,41.0997,2013,11,"Putnam, Ohio"
-82.4502,40.9345,2013,600,"Richland, Ohio"
-83.1842,39.4069,2013,614,"Ross, Ohio"
-82.842,38.7383,2013,772,"Scioto, Ohio"
-85.0744,38.137,2013,107,"Shelby, Kentucky"
-78.772,39.9834,2013,269,"Somerset, Pennsylvania"
-81.6387,37.1909,2013,678,"Tazewell, Virginia"
-83.2628,40.3533,2013,162,"Union, Ohio"
-79.8736,41.4998,2013,275,"Venango, Pennsylvania"
-82.5243,39.1591,2013,110,"Vinton, Ohio"
-76.0435,36.7335,2013,1721,"Virginia Beach (city), Virginia"
-86.4371,36.9725,2013,379,"Warren, Kentucky"
-84.1236,39.3496,2013,1391,"Warren, Ohio"
-79.0941,41.7806,2013,29,"Warren, Pennsylvania"
-81.6382,36.666,2013,406,"Washington, Virginia"
-76.5832,41.4102,2013,16,"Sullivan, Pennsylvania"
-77.2875,36.8457,2013,58,"Sussex, Virginia"
-77.1564,40.9002,2013,65,"Union, Pennsylvania"
-80.2279,38.9927,2013,153,"Upshur, West Virginia"
-85.0701,37.7355,2013,10,"Washington, Kentucky"
-81.4562,39.6314,2013,373,"Washington, Ohio"
-80.4091,40.3264,2013,975,"Washington, Pennsylvania"
-81.9948,40.9864,2013,643,"Wayne, Ohio"
-78.9012,38.0673,2013,273,"Waynesboro (city), Virginia"
-80.3731,38.4604,2013,131,"Webster, West Virginia"
-76.8229,38.0941,2013,96,"Westmoreland, Virginia"
-80.7316,39.5689,2013,19,"Wetzel, West Virginia"
-78.1745,39.1734,2013,454,"Winchester (city), Virginia"
-82.7774,36.8615,2013,819,"Wise, Virginia"
-81.513,39.1806,2013,411,"Wood, West Virginia"
-81.9256,38.5374,2013,177,"Putnam, West Virginia"
-81.4165,40.8159,2013,416,"Stark, Ohio"
-85.3174,38.5955,2013,96,"Trimble, Kentucky"
-87.8909,37.5584,2013,53,"Union, Kentucky"
-78.1033,38.9231,2013,503,"Warren, Virginia"
-75.2731,41.3957,2013,38,"Wayne, Pennsylvania"
-82.4415,38.2254,2013,75,"Wayne, West Virginia"
-79.677,40.3312,2013,1669,"Westmoreland, Pennsylvania"
-84.1004,36.9321,2013,443,"Whitley, Kentucky"
-83.4363,41.3236,2013,772,"Wood, Ohio"
-84.7563,37.972,2013,70,"Woodford, Kentucky"
-83.3836,40.95,2013,35,"Wyandot, Ohio"
-81.192,36.8862,2013,596,"Wythe, Virginia"
-81.1709,39.1226,2013,33,"Ritchie, West Virginia"
-84.7746,40.8006,2013,109,"Van Wert, Ohio"
-84.8506,36.8404,2013,29,"Wayne, Kentucky"
-84.418,41.5024,2013,45,"Williams, Ohio"
-76.7075,37.2691,2013,102,"Williamsburg (city), Virginia"
-76.5841,39.9163,2013,3872,"York, Pennsylvania"
-76.433,37.1982,2013,220,"York, Virginia"
-75.7182,37.6917,2014,167,"Accomack, Virginia"
-83.4713,38.8559,2014,409,"Adams, Ohio"
-77.1569,39.8826,2014,277,"Adams, Pennsylvania"
-78.5222,38.041,2014,269,"Albemarle, Virginia"
-79.9795,37.8865,2014,220,"Alleghany, Virginia"
-80.1873,40.4001,2014,9286,"Allegheny, Pennsylvania"
-84.0848,40.8305,2014,930,"Allen, Ohio"
-77.9882,37.3366,2014,91,"Amelia, Virginia"
-83.5166,37.8301,2013,51,"Wolfe, Kentucky"
-76.0457,41.6119,2013,114,"Wyoming, Pennsylvania"
-81.4179,37.7154,2013,38,"Wyoming, West Virginia"
-86.2961,36.7956,2014,98,"Allen, Kentucky"
-79.1058,37.4487,2014,187,"Amherst, Virginia"
-79.4603,40.9185,2014,263,"Armstrong, Pennsylvania"
-82.2818,40.9214,2014,850,"Ashland, Ohio"
-80.6173,41.8567,2014,1267,"Ashtabula, Ohio"
-82.1261,39.4005,2014,704,"Athens, Ohio"
-79.0087,38.1939,2014,425,"Augusta, Virginia"
-85.9264,37.0048,2014,269,"Barren, Kentucky"
-83.6156,38.1193,2014,58,"Bath, Kentucky"
-78.5075,40.2592,2014,133,"Bedford, Pennsylvania"
-79.7253,37.3866,2014,377,"Bedford, Virginia"
-83.8774,36.5942,2014,739,"Bell, Kentucky"
-77.9779,39.458,2014,250,"Berkeley, West Virginia"
-76.1391,40.3495,2014,2668,"Berks, Pennsylvania"
-81.1501,37.1521,2014,17,"Bland, Virginia"
-87.7342,37.4662,2013,49,"Webster, Kentucky"
-84.935,38.089,2014,66,"Anderson, Kentucky"
-78.682,37.2642,2014,80,"Appomattox, Virginia"
-77.1011,38.8786,2014,859,"Arlington, Virginia"
-80.4738,40.5989,2014,602,"Beaver, Pennsylvania"
-78.2272,40.6864,2014,768,"Blair, Pennsylvania"
-84.6731,38.9472,2014,344,"Boone, Kentucky"
-79.8779,37.4167,2014,205,"Botetourt, Virginia"
-82.7816,38.3354,2014,487,"Boyd, Kentucky"
-76.1763,41.7606,2014,229,"Bradford, Pennsylvania"
-80.8979,38.5632,2014,62,"Braxton, West Virginia"
-83.7878,38.8673,2014,285,"Brown, Ohio"
-81.8015,37.2473,2014,190,"Buchanan, Virginia"
-79.74,40.9505,2014,482,"Butler, Pennsylvania"
-82.3188,38.4154,2014,350,"Cabell, West Virginia"
-88.4381,36.5892,2014,143,"Calloway, Kentucky"
-78.8446,40.4111,2014,859,"Cambria, Pennsylvania"
-84.4815,39.0401,2014,1036,"Campbell, Kentucky"
-79.2895,37.2338,2014,170,"Campbell, Virginia"
-88.8869,36.9081,2014,11,"Carlisle, Kentucky"
-82.9371,38.3318,2014,224,"Carter, Kentucky"
-77.7057,40.98,2014,462,"Centre, Pennsylvania"
-77.0687,37.344,2014,5,"Charles City, Virginia"
-76.3024,36.6778,2014,88,"Chesapeake (city), Virginia"
-80.1287,39.2666,2013,8,"Taylor, West Virginia"
-84.146,40.6513,2014,222,"Auglaize, Ohio"
-79.9505,38.9783,2014,13,"Barbour, West Virginia"
-84.7903,37.5855,2014,192,"Boyle, Kentucky"
-86.6304,37.8312,2014,38,"Breckinridge, Kentucky"
-77.8937,36.8553,2014,88,"Brunswick, Virginia"
-78.6333,37.494,2014,139,"Buckingham, Virginia"
-74.8852,40.1015,2014,5945,"Bucks, Pennsylvania"
-85.7146,38.0645,2014,313,"Bullitt, Kentucky"
-86.8921,37.2093,2014,53,"Butler, Kentucky"
-88.0604,37.2085,2014,67,"Caldwell, Kentucky"
-75.7009,40.8289,2014,395,"Carbon, Pennsylvania"
-79.5709,38.1948,2014,21,"Bath, Virginia"
-81.1313,40.1621,2014,664,"Belmont, Ohio"
-81.7138,37.9713,2014,21,"Boone, West Virginia"
-79.3565,37.7316,2014,12,"Buena Vista (city), Virginia"
-84.5652,39.3938,2014,2631,"Butler, Ohio"
-77.3473,38.0533,2014,195,"Caroline, Virginia"
-80.6997,36.6771,2014,248,"Carroll, Virginia"
-84.9875,37.4551,2014,104,"Casey, Kentucky"
-83.9635,40.2174,2014,199,"Champaign, Ohio"
-78.4856,38.0374,2014,65,"Charlottesville (city), Virginia"
-75.885,39.9639,2014,1555,"Chester, Pennsylvania"
-77.6492,37.506,2014,2309,"Chesterfield, Virginia"
-87.4875,37.12,2014,398,"Christian, Kentucky"
-84.1908,38.0014,2014,260,"Clark, Kentucky"
-84.0243,39.8862,2014,284,"Clark, Ohio"
-77.9823,39.1508,2014,84,"Clarke, Virginia"
-83.7635,37.1464,2014,209,"Clay, Kentucky"
-78.7749,41.1062,2014,268,"Clearfield, Pennsylvania"
-84.1532,39.2325,2014,1038,"Clermont, Ohio"
-83.8109,39.3224,2014,492,"Clinton, Ohio"
-77.5306,41.0094,2014,149,"Clinton, Pennsylvania"
-81.7517,40.2761,2014,101,"Coshocton, Ohio"
-80.1395,37.4293,2014,33,"Craig, Virginia"
-82.7773,40.7392,2014,618,"Crawford, Ohio"
-79.8364,41.8176,2014,513,"Crawford, Pennsylvania"
-77.8267,38.416,2014,448,"Culpeper, Virginia"
-76.9274,40.2422,2014,166,"Cumberland, Pennsylvania"
-78.0883,37.6674,2014,64,"Cumberland, Virginia"
-81.5348,41.4948,2014,16812,"Cuyahoga, Ohio"
-85.3197,37.1803,2014,107,"Adair, Kentucky"
-83.4585,37.4215,2014,62,"Breathitt, Kentucky"
-81.0031,40.5209,2014,83,"Carroll, Ohio"
-78.601,36.9933,2014,78,"Charlotte, Virginia"
-79.3803,41.2106,2014,115,"Clarion, Pennsylvania"
-81.0815,38.4662,2014,38,"Clay, West Virginia"
-76.4969,41.0177,2014,376,"Columbia, Pennsylvania"
-80.675,40.8871,2014,1199,"Columbiana, Ohio"
-88.1411,37.2198,2014,29,"Crittenden, Kentucky"
-85.0681,38.6098,2014,185,"Carroll, Kentucky"
-85.0683,36.8051,2014,72,"Clinton, Kentucky"
-77.3969,37.265,2014,9,"Colonial Heights (city), Virginia"
-85.5053,36.8319,2014,39,"Cumberland, Kentucky"
-84.6384,40.2802,2014,270,"Darke, Ohio"
-86.9805,37.7892,2014,672,"Daviess, Kentucky"
-83.08,40.1679,2014,1035,"Delaware, Ohio"
-75.4338,39.894,2014,5219,"Delaware, Pennsylvania"
-77.7219,36.9853,2014,103,"Dinwiddie, Virginia"
-78.6869,41.5726,2014,131,"Elk, Pennsylvania"
-83.0188,38.1879,2014,47,"Elliott, Kentucky"
-79.8333,42.2134,2014,1506,"Erie, Pennsylvania"
-77.1579,38.8514,2014,3173,"Fairfax, Virginia"
-82.5446,39.8426,2014,1327,"Fairfield, Ohio"
-79.5872,40.0903,2014,995,"Fayette, Pennsylvania"
-82.7994,37.451,2014,271,"Floyd, Kentucky"
-80.2045,37.0379,2014,149,"Floyd, Virginia"
-83.0703,39.8665,2014,9277,"Franklin, Ohio"
-79.9917,36.8293,2014,455,"Franklin, Virginia"
-78.3319,39.264,2014,566,"Frederick, Virginia"
-88.9353,36.5767,2014,56,"Fulton, Kentucky"
-83.9053,41.7113,2014,133,"Fulton, Ohio"
-84.8239,38.7252,2014,74,"Gallatin, Kentucky"
-82.1463,38.8862,2014,374,"Gallia, Ohio"
-84.4094,37.6167,2014,35,"Garrard, Kentucky"
-80.8576,37.373,2014,148,"Giles, Virginia"
-76.4402,37.2801,2014,114,"Gloucester, Virginia"
-79.3662,39.2711,2014,123,"Grant, West Virginia"
-88.5692,36.5603,2014,298,"Graves, Kentucky"
-81.6257,36.6015,2014,87,"Grayson, Virginia"
-78.4417,38.2504,2014,47,"Greene, Virginia"
-77.4689,36.816,2014,50,"Greensville, Virginia"
-82.6911,38.4949,2014,122,"Greenup, Kentucky"
-81.5868,40.0221,2014,602,"Guernsey, Ohio"
-84.763,39.1864,2014,12208,"Hamilton, Ohio"
-86.7561,37.8962,2014,37,"Hancock, Kentucky"
-77.3706,37.7668,2014,607,"Hanover, Virginia"
-85.9358,37.8193,2014,703,"Hardin, Kentucky"
-83.5114,40.8064,2014,197,"Hardin, Ohio"
-84.2366,38.5426,2014,148,"Harrison, Kentucky"
-81.2812,40.2737,2014,12,"Harrison, Ohio"
-80.2989,39.3923,2014,324,"Harrison, West Virginia"
-85.7672,37.2903,2014,92,"Hart, Kentucky"
-87.3542,37.8512,2014,190,"Henderson, Kentucky"
-79.7872,36.6871,2014,278,"Henry, Virginia"
-83.3871,39.0747,2014,547,"Highland, Ohio"
-82.5993,39.4187,2014,134,"Hocking, Ohio"
-77.2985,37.2914,2014,44,"Hopewell (city), Virginia"
-78.1697,40.3821,2014,142,"Huntingdon, Pennsylvania"
-82.4915,41.2508,2014,497,"Huron, Ohio"
-84.0666,38.6818,2014,30,"Bracken, Kentucky"
-81.0962,38.8015,2014,16,"Calhoun, West Virginia"
-84.2855,41.3259,2014,744,"Defiance, Ohio"
-77.6661,38.6355,2014,404,"Fauquier, Virginia"
-83.5564,39.6522,2014,273,"Fayette, Ohio"
-83.6341,38.2126,2014,25,"Fleming, Kentucky"
-78.1638,37.7533,2014,53,"Fluvanna, Virginia"
-84.8955,38.3228,2014,312,"Franklin, Kentucky"
-77.515,39.7243,2014,561,"Franklin, Pennsylvania"
-77.4871,38.2992,2014,47,"Fredericksburg (city), Virginia"
-81.0591,41.3722,2014,371,"Geauga, Ohio"
-86.226,37.4937,2014,183,"Grayson, Kentucky"
-83.7431,39.6598,2014,1109,"Greene, Ohio"
-76.8978,36.9052,2014,76,"Southampton, Virginia"
-83.8235,40.9348,2014,852,"Hancock, Ohio"
-80.5998,40.6179,2014,94,"Hancock, West Virginia"
-76.8843,40.2752,2014,2922,"Dauphin, Pennsylvania"
-86.2847,37.2895,2014,34,"Edmonson, Kentucky"
-82.808,41.4011,2014,1329,"Erie, Ohio"
-76.8665,37.9185,2014,51,"Essex, Virginia"
-83.9685,37.6969,2014,99,"Estill, Kentucky"
-84.5255,38.1059,2014,1589,"Fayette, Kentucky"
-77.7022,37.6015,2014,36,"Goochland, Virginia"
-84.5966,38.7326,2014,259,"Grant, Kentucky"
-80.4715,37.7503,2014,218,"Greenbrier, West Virginia"
-78.7284,36.839,2014,254,"Halifax, Virginia"
-83.4045,36.8155,2014,397,"Harlan, Kentucky"
-85.3036,38.4623,2014,78,"Henry, Kentucky"
-79.6403,38.3237,2014,6,"Highland, Virginia"
-87.6885,37.1737,2014,356,"Hopkins, Kentucky"
-84.1101,38.1425,2014,83,"Bourbon, Kentucky"
-82.1607,36.618,2014,30,"Bristol (city), Virginia"
-82.3763,37.1026,2014,172,"Dickenson, Virginia"
-80.7407,39.1254,2014,28,"Doddridge, West Virginia"
-77.5356,36.6953,2014,14,"Emporia (city), Virginia"
-79.9986,39.9476,2014,163,"Greene, Pennsylvania"
-78.8661,38.8779,2014,108,"Hardy, West Virginia"
-77.4322,37.6274,2014,1489,"Henrico, Virginia"
-81.9164,40.5533,2014,41,"Holmes, Ohio"
-79.1646,40.6783,2014,191,"Indiana, Pennsylvania"
-81.8235,38.8656,2014,100,"Jackson, West Virginia"
-85.6333,38.2907,2014,4512,"Jefferson, Kentucky"
-80.652,40.3653,2014,282,"Jefferson, Ohio"
-84.6545,37.8787,2014,363,"Jessamine, Kentucky"
-81.3502,38.486,2014,1007,"Kanawha, West Virginia"
-83.0941,37.4957,2014,87,"Knott, Kentucky"
-82.5049,40.5342,2014,74,"Knox, Ohio"
-81.469,41.6072,2014,3416,"Lake, Ohio"
-76.3275,39.832,2014,1659,"Lancaster, Pennsylvania"
-82.6735,37.9459,2014,50,"Lawrence, Kentucky"
-82.4488,38.4298,2014,322,"Lawrence, Ohio"
-78.8735,38.4362,2014,29,"Harrisonburg (city), Virginia"
-76.8308,36.866,2014,197,"Isle of Wight, Virginia"
-82.6108,39.1117,2014,524,"Jackson, Ohio"
-76.8041,37.3799,2014,193,"James City, Virginia"
-77.7517,39.3242,2014,59,"Jefferson, West Virginia"
-82.8382,37.8806,2014,180,"Johnson, Kentucky"
-77.114,40.6868,2014,56,"Juniata, Pennsylvania"
-84.5675,39.0338,2014,1369,"Kenton, Kentucky"
-83.7598,36.8353,2014,305,"Knox, Kentucky"
-75.666,41.4846,2014,879,"Lackawanna, Pennsylvania"
-84.161,37.0037,2014,485,"Laurel, Kentucky"
-80.2625,40.8618,2014,540,"Lawrence, Pennsylvania"
-83.6085,37.6023,2014,31,"Lee, Kentucky"
-75.5072,40.6666,2014,1130,"Lehigh, Pennsylvania"
-78.8765,40.9702,2014,281,"Jefferson, Pennsylvania"
-76.538,37.7301,2014,32,"Lancaster, Virginia"
