year,loc_x,loc_y,estm_count,real_count
6,-84.1236,39.3496,1215.633248,1502
0,-81.2824,39.9156,2.4027301,5
1,-81.2824,39.9156,14.74760696,39
2,-81.2824,39.9156,35.74147103,7
3,-81.2824,39.9156,40.56694966,20
4,-81.2824,39.9156,30.9359742,26
5,-81.2824,39.9156,13.575005,48
6,-81.2824,39.9156,24.79715722,37
0,-84.7378,41.1798,12.77962602,28
1,-84.7378,41.1798,86.58644873,30
2,-84.7378,41.1798,179.5566589,33
3,-84.7378,41.1798,94.06478888,73
4,-84.7378,41.1798,17.55871903,69
5,-84.7378,41.1798,120.8104231,211
6,-84.7378,41.1798,425.9195952,99
0,-82.1261,39.4005,1292.452533,664
1,-82.1261,39.4005,1645.862987,747
2,-82.1261,39.4005,1104.17911,708
3,-82.1261,39.4005,500.7573922,822
4,-82.1261,39.4005,306.0599229,704
5,-82.1261,39.4005,347.6076548,640
6,-82.1261,39.4005,708.7816348,698
0,-81.2812,40.2737,-1.725036574,0
1,-81.2812,40.2737,89.00936284,38
2,-81.2812,40.2737,69.60231565,35
3,-81.2812,40.2737,41.05157992,54
4,-81.2812,40.2737,20.68155206,12
5,-81.2812,40.2737,18.14447554,63
6,-81.2812,40.2737,37.44972463,49
0,-82.4129,39.9595,426.9285641,1639
1,-82.4129,39.9595,1570.237574,1813
2,-82.4129,39.9595,5146.873159,1580
3,-82.4129,39.9595,1845.463968,1403
4,-82.4129,39.9595,472.4428531,1466
5,-82.4129,39.9595,808.6434934,1692
6,-82.4129,39.9595,2170.895112,1418
0,-82.4488,38.4298,178.1478877,156
1,-82.4488,38.4298,135.0830232,188
2,-82.4488,38.4298,176.2896793,298
3,-82.4488,38.4298,138.7185892,245
4,-82.4488,38.4298,190.2262498,322
5,-82.4488,38.4298,285.2628723,336
6,-82.4488,38.4298,336.6013304,330
0,-82.5446,39.8426,985.6348719,846
1,-82.5446,39.8426,1075.404037,1204
2,-82.5446,39.8426,1273.939767,1538
3,-82.5446,39.8426,1415.796898,1715
4,-82.5446,39.8426,1590.579132,1327
5,-82.5446,39.8426,1469.709758,1561
6,-82.5446,39.8426,1258.615066,1294
0,-81.469,41.6072,1713.804996,2726
1,-81.469,41.6072,5882.076689,3054
2,-81.469,41.6072,10419.2092,3368
3,-81.469,41.6072,2552.97142,3544
4,-81.469,41.6072,918.0903412,3416
5,-81.469,41.6072,3523.871194,4951
6,-81.469,41.6072,13834.61093,5849
0,-81.4562,39.6314,415.3037996,366
1,-81.4562,39.6314,335.1139271,313
2,-81.4562,39.6314,343.8451902,323
3,-81.4562,39.6314,341.8271243,373
4,-81.4562,39.6314,386.4993004,392
5,-81.4562,39.6314,461.6627056,446
6,-81.4562,39.6314,457.1258593,580
0,-82.1463,38.8862,184.2358212,416
1,-82.1463,38.8862,742.2822844,319
2,-82.1463,38.8862,588.5084706,207
3,-82.1463,38.8862,242.916554,286
4,-82.1463,38.8862,122.9801562,374
5,-82.1463,38.8862,341.3651114,515
6,-82.1463,38.8862,1301.05154,516
0,-82.0122,41.0348,915.2740925,744
1,-82.0122,41.0348,681.0618969,744
2,-82.0122,41.0348,754.8961068,805
3,-82.0122,41.0348,775.4413826,799
4,-82.0122,41.0348,805.0224202,1035
5,-82.0122,41.0348,831.7820788,1155
6,-82.0122,41.0348,669.4776378,895
0,-83.8109,39.3224,384.5454301,455
1,-83.8109,39.3224,996.2837439,360
2,-83.8109,39.3224,646.5903759,431
3,-83.8109,39.3224,367.9318774,361
4,-83.8109,39.3224,146.8760705,492
5,-83.8109,39.3224,308.8117029,594
6,-83.8109,39.3224,1012.001174,542
0,-80.675,40.8871,269.09639,341
1,-80.675,40.8871,296.1380221,365
2,-80.675,40.8871,307.4848953,441
3,-80.675,40.8871,605.07259,732
4,-80.675,40.8871,719.4000548,1199
5,-80.675,40.8871,850.7531721,1066
6,-80.675,40.8871,1063.242506,1315
0,-84.0848,40.8305,912.168021,580
1,-84.0848,40.8305,1511.251951,595
2,-84.0848,40.8305,1090.83723,718
3,-84.0848,40.8305,620.3812051,750
4,-84.0848,40.8305,625.4446195,930
5,-84.0848,40.8305,292.9238765,835
6,-84.0848,40.8305,488.5202327,712
0,-83.9053,41.7113,113.1204186,65
1,-83.9053,41.7113,178.7043225,118
2,-83.9053,41.7113,135.5417006,189
3,-83.9053,41.7113,74.02001016,128
4,-83.9053,41.7113,73.91144196,133
5,-83.9053,41.7113,134.1169467,223
6,-83.9053,41.7113,162.9598314,144
0,-80.6656,41.462,1356.388768,1159
1,-80.6656,41.462,1051.836379,1012
2,-80.6656,41.462,1423.182239,1298
3,-80.6656,41.462,1281.385214,1331
4,-80.6656,41.462,1554.878354,1669
5,-80.6656,41.462,1635.776638,1878
6,-80.6656,41.462,1348.35724,1501
0,-83.9635,40.2174,97.19388982,214
1,-83.9635,40.2174,140.0551408,119
2,-83.9635,40.2174,441.8733769,98
3,-83.9635,40.2174,178.5201848,215
4,-83.9635,40.2174,89.57960107,199
5,-83.9635,40.2174,164.566656,482
6,-83.9635,40.2174,419.6875443,275
0,-83.1842,39.4069,1051.479273,948
1,-83.1842,39.4069,801.8699072,772
2,-83.1842,39.4069,571.069857,528
3,-83.1842,39.4069,631.4092609,614
4,-83.1842,39.4069,608.0213558,601
5,-83.1842,39.4069,636.0807806,649
6,-83.1842,39.4069,579.2397341,545
0,-83.7431,39.6598,908.7359029,964
1,-83.7431,39.6598,820.2270443,840
2,-83.7431,39.6598,894.0928925,846
3,-83.7431,39.6598,899.854833,909
4,-83.7431,39.6598,1123.21265,1109
5,-83.7431,39.6598,1321.810068,1384
6,-83.7431,39.6598,1289.950626,1323
0,-81.9164,40.5533,111.1603725,129
1,-81.9164,40.5533,107.1449052,91
2,-81.9164,40.5533,222.949254,167
3,-81.9164,40.5533,173.9298046,132
4,-81.9164,40.5533,74.1880421,41
5,-81.9164,40.5533,111.9787454,60
6,-81.9164,40.5533,96.52203161,74
0,-84.2597,40.4389,374.1657241,383
1,-84.2597,40.4389,382.5446181,368
2,-84.2597,40.4389,315.9468019,309
3,-84.2597,40.4389,340.4740273,380
4,-84.2597,40.4389,323.6779091,343
5,-84.2597,40.4389,373.6433515,391
6,-84.2597,40.4389,411.3440388,406
0,-81.5868,40.0221,583.5134674,316
1,-81.5868,40.0221,251.42985,325
2,-81.5868,40.0221,197.2025867,399
3,-81.5868,40.0221,211.4169023,458
4,-81.5868,40.0221,273.5384459,602
5,-81.5868,40.0221,585.2155734,767
6,-81.5868,40.0221,777.4064668,704
0,-84.7761,40.4113,124.0011928,92
1,-84.7761,40.4113,192.8332323,220
2,-84.7761,40.4113,154.7944529,141
3,-84.7761,40.4113,169.2981235,159
4,-84.7761,40.4113,174.1322125,150
5,-84.7761,40.4113,165.1603591,146
6,-84.7761,40.4113,106.73026,119
0,-81.0501,41.0245,1115.709545,1263
1,-81.0501,41.0245,1101.069539,1309
2,-81.0501,41.0245,1566.940266,1468
3,-81.0501,41.0245,1735.58554,2052
4,-81.0501,41.0245,2081.224578,2119
5,-81.0501,41.0245,2077.918035,2049
6,-81.0501,41.0245,1447.709321,1616
0,-82.8369,41.5853,360.5188336,231
1,-82.8369,41.5853,324.8172494,244
2,-82.8369,41.5853,346.4730089,396
3,-82.8369,41.5853,268.5142778,318
4,-82.8369,41.5853,202.2457858,167
5,-82.8369,41.5853,207.8341849,167
6,-82.8369,41.5853,271.2226205,187
0,-84.7133,39.7917,100.0214903,98
1,-84.7133,39.7917,102.4642922,70
2,-84.7133,39.7917,115.6173225,217
3,-84.7133,39.7917,146.2579819,202
4,-84.7133,39.7917,95.58946646,120
5,-84.7133,39.7917,126.173409,131
6,-84.7133,39.7917,163.5592117,262
0,-83.4713,38.8559,155.8599886,527
1,-83.4713,38.8559,181.2944967,314
2,-83.4713,38.8559,1312.786204,434
3,-83.4713,38.8559,428.1158449,341
4,-83.4713,38.8559,161.486433,409
5,-83.4713,38.8559,134.9217657,356
6,-83.4713,38.8559,525.049471,365
0,-82.9102,39.1517,454.5162812,251
1,-82.9102,39.1517,225.9229277,151
2,-82.9102,39.1517,105.3657716,90
3,-82.9102,39.1517,92.87802508,137
4,-82.9102,39.1517,98.23186216,136
5,-82.9102,39.1517,87.11314654,196
6,-82.9102,39.1517,111.0768288,152
0,-84.6384,40.2802,200.682863,156
1,-84.6384,40.2802,293.3907414,203
2,-84.6384,40.2802,125.486323,143
3,-84.6384,40.2802,131.3872032,200
4,-84.6384,40.2802,110.1954212,270
5,-84.6384,40.2802,179.6161907,262
6,-84.6384,40.2802,116.0207975,162
0,-82.7773,40.7392,129.9857768,218
1,-82.7773,40.7392,177.5466701,174
2,-82.7773,40.7392,233.8510814,412
3,-82.7773,40.7392,260.8436793,412
4,-82.7773,40.7392,436.9194586,618
5,-82.7773,40.7392,425.6645642,530
6,-82.7773,40.7392,497.217775,515
0,-81.0354,39.8489,52.44382183,2
1,-81.0354,39.8489,-4.139323118,15
2,-81.0354,39.8489,34.65714694,27
3,-81.0354,39.8489,35.53461588,60
4,-81.0354,39.8489,41.42950696,137
5,-81.0354,39.8489,64.15506566,92
6,-81.0354,39.8489,78.87781405,62
0,-83.3836,40.95,50.89766451,21
1,-83.3836,40.95,18.76776415,16
2,-83.3836,40.95,6.797444331,9
3,-83.3836,40.95,17.46763185,35
4,-83.3836,40.95,52.96447874,109
5,-83.3836,40.95,84.94486944,129
6,-83.3836,40.95,160.1597505,147
0,-80.652,40.3653,261.2721994,264
1,-80.652,40.3653,282.3922646,324
2,-80.652,40.3653,320.0251631,268
3,-80.652,40.3653,316.0268626,334
4,-80.652,40.3653,289.1681073,282
5,-80.652,40.3653,301.0984871,363
6,-80.652,40.3653,299.7960622,268
0,-83.08,40.1679,692.7146325,1774
1,-83.08,40.1679,3340.300783,1222
2,-83.08,40.1679,1423.672102,625
3,-83.08,40.1679,317.926432,686
4,-83.08,40.1679,364.450365,1035
5,-83.08,40.1679,2738.564137,1022
6,-83.08,40.1679,1152.914061,751
0,-81.0591,41.3722,187.7386021,114
1,-81.0591,41.3722,106.8971871,82
2,-81.0591,41.3722,82.28677153,151
3,-81.0591,41.3722,96.0230833,204
4,-81.0591,41.3722,223.0940101,371
5,-81.0591,41.3722,332.6657318,315
6,-81.0591,41.3722,485.0323683,253
0,-81.0031,40.5209,32.14328585,57
1,-81.0031,40.5209,23.7746011,98
2,-81.0031,40.5209,100.6291403,73
3,-81.0031,40.5209,129.6550453,78
4,-81.0031,40.5209,90.71619609,83
5,-81.0031,40.5209,11.25279673,49
6,-81.0031,40.5209,74.91087024,56
0,-84.0243,39.8862,292.6724993,186
1,-84.0243,39.8862,205.4775334,114
2,-84.0243,39.8862,162.3516881,132
3,-84.0243,39.8862,212.1091805,354
4,-84.0243,39.8862,209.8031559,284
5,-84.0243,39.8862,371.4169216,608
6,-84.0243,39.8862,608.4063009,915
0,-82.5243,39.1591,61.12158104,52
1,-82.5243,39.1591,59.32064304,71
2,-82.5243,39.1591,71.03195328,94
3,-82.5243,39.1591,58.9568636,110
4,-82.5243,39.1591,79.45564662,96
5,-82.5243,39.1591,125.8414511,160
6,-82.5243,39.1591,137.3992133,182
0,-84.4084,39.9951,535.4174334,458
1,-84.4084,39.9951,559.6904805,501
2,-84.4084,39.9951,531.1642597,489
3,-84.4084,39.9951,536.4135321,526
4,-84.4084,39.9951,638.1809436,665
5,-84.4084,39.9951,643.6695419,696
6,-84.4084,39.9951,612.9026284,742
0,-83.5114,40.8064,308.5756582,326
1,-83.5114,40.8064,342.5246756,446
2,-83.5114,40.8064,420.9453914,556
3,-83.5114,40.8064,415.8897061,369
4,-83.5114,40.8064,215.7839655,197
5,-83.5114,40.8064,230.7381712,295
6,-83.5114,40.8064,150.0412013,186
0,-83.3871,39.0747,146.0227,527
1,-83.3871,39.0747,145.1501234,320
2,-83.3871,39.0747,1541.392501,549
3,-83.3871,39.0747,302.3925888,524
4,-83.3871,39.0747,204.5019168,547
5,-83.3871,39.0747,220.6898442,475
6,-83.3871,39.0747,1052.820935,379
0,-83.2077,40.5321,261.3738004,307
1,-83.2077,40.5321,229.2906648,333
2,-83.2077,40.5321,232.5082917,295
3,-83.2077,40.5321,490.6762225,622
4,-83.2077,40.5321,526.8991116,675
5,-83.2077,40.5321,635.3839202,725
6,-83.2077,40.5321,657.0320705,743
0,-82.5993,39.4187,41.87603212,66
1,-82.5993,39.4187,58.52317943,72
2,-82.5993,39.4187,68.93477281,75
3,-82.5993,39.4187,94.54936757,147
4,-82.5993,39.4187,104.8904758,134
5,-82.5993,39.4187,139.6659985,124
6,-82.5993,39.4187,255.7205001,302
0,-84.146,40.6513,180.842287,184
1,-84.146,40.6513,199.6597939,171
2,-84.146,40.6513,208.9608832,250
3,-84.146,40.6513,219.2798412,216
4,-84.146,40.6513,268.8024208,222
5,-84.146,40.6513,240.702064,236
6,-84.146,40.6513,221.3854175,251
0,-81.9154,39.7373,211.8854476,107
1,-81.9154,39.7373,92.37957897,41
2,-81.9154,39.7373,37.65999804,25
3,-81.9154,39.7373,25.648971,43
4,-81.9154,39.7373,11.29986009,23
5,-81.9154,39.7373,22.04785125,42
6,-81.9154,39.7373,12.26702272,16
0,-83.3185,38.2529,84.94796294,343
1,-83.3185,38.2529,538.9626413,275
2,-83.3185,38.2529,523.8157018,238
3,-83.3185,38.2529,76.14230625,155
4,-83.3185,38.2529,82.75993046,292
5,-83.3185,38.2529,808.2640989,272
6,-83.3185,38.2529,139.7860866,130
0,-85.6333,38.2907,1220.259174,5426
1,-85.6333,38.2907,5264.331478,5953
2,-85.6333,38.2907,13459.11834,5494
3,-85.6333,38.2907,3370.066504,5184
4,-85.6333,38.2907,2058.369718,4512
5,-85.6333,38.2907,1417.289263,3836
6,-85.6333,38.2907,9478.444736,3825
0,-83.2752,37.2245,1147.910898,599
1,-83.2752,37.2245,998.0197919,721
2,-83.2752,37.2245,863.8902098,614
3,-83.2752,37.2245,273.9917951,389
4,-83.2752,37.2245,245.6728002,362
5,-83.2752,37.2245,224.2546804,420
6,-83.2752,37.2245,313.4056475,725
0,-86.6304,37.8312,82.75880261,78
1,-86.6304,37.8312,68.05192874,61
2,-86.6304,37.8312,73.33202557,47
3,-86.6304,37.8312,60.38368113,79
4,-86.6304,37.8312,43.83374876,38
5,-86.6304,37.8312,39.27578896,26
6,-86.6304,37.8312,51.76168634,53
0,-88.4381,36.5892,105.6399831,97
1,-88.4381,36.5892,109.2065465,101
2,-88.4381,36.5892,86.14151617,104
3,-88.4381,36.5892,104.1866393,111
4,-88.4381,36.5892,92.50187535,143
5,-88.4381,36.5892,129.0924271,95
6,-88.4381,36.5892,135.6636912,225
0,-86.7728,37.5589,272.7943289,167
1,-86.7728,37.5589,136.9562044,66
2,-86.7728,37.5589,78.47849713,125
3,-86.7728,37.5589,96.67964094,81
4,-86.7728,37.5589,62.33425013,72
5,-86.7728,37.5589,52.95863596,72
6,-86.7728,37.5589,107.9165028,193
0,-82.7994,37.451,363.1011303,306
1,-82.7994,37.451,267.5741512,230
2,-82.7994,37.451,127.5707087,148
3,-82.7994,37.451,180.0784517,161
4,-82.7994,37.451,196.2547365,271
5,-82.7994,37.451,287.1220988,318
6,-82.7994,37.451,225.0310603,299
0,-83.6156,38.1193,24.47983193,81
1,-83.6156,38.1193,33.16316482,89
2,-83.6156,38.1193,288.401194,80
3,-83.6156,38.1193,8.907665943,82
4,-83.6156,38.1193,15.42354338,58
5,-83.6156,38.1193,263.1949997,126
6,-83.6156,38.1193,78.9956332,44
0,-85.4839,38.3355,134.9847442,106
1,-85.4839,38.3355,121.0851487,103
2,-85.4839,38.3355,46.54922592,82
3,-85.4839,38.3355,50.37096006,86
4,-85.4839,38.3355,53.96213835,85
5,-85.4839,38.3355,98.74896337,149
6,-85.4839,38.3355,102.9381541,116
0,-87.8909,37.5584,99.56329717,0
1,-87.8909,37.5584,25.06615546,73
2,-87.8909,37.5584,21.88471863,55
3,-87.8909,37.5584,189.7086958,53
4,-87.8909,37.5584,26.40244366,27
5,-87.8909,37.5584,11.34602726,49
6,-87.8909,37.5584,102.469989,37
0,-84.4699,38.2204,211.5654307,178
1,-84.4699,38.2204,133.01573,80
2,-84.4699,38.2204,167.0032468,264
3,-84.4699,38.2204,229.1918592,328
4,-84.4699,38.2204,175.5522918,213
5,-84.4699,38.2204,188.4786115,56
6,-84.4699,38.2204,196.9745865,185
0,-84.1004,36.9321,554.7750803,579
1,-84.1004,36.9321,961.6206059,275
2,-84.1004,36.9321,199.9674959,488
3,-84.1004,36.9321,92.18898133,443
4,-84.1004,36.9321,135.0995318,307
5,-84.1004,36.9321,142.1358876,207
6,-84.1004,36.9321,594.0129605,226
0,-87.6885,37.1737,101.2683922,249
1,-87.6885,37.1737,317.2517435,359
2,-87.6885,37.1737,1093.308364,280
3,-87.6885,37.1737,168.7847062,388
4,-87.6885,37.1737,46.72314989,356
5,-87.6885,37.1737,144.5419991,346
6,-87.6885,37.1737,490.9308964,367
0,-84.5675,39.0338,917.5532767,1073
1,-84.5675,39.0338,1088.014155,1104
2,-84.5675,39.0338,1221.829923,1284
3,-84.5675,39.0338,1244.121606,1520
4,-84.5675,39.0338,1263.431416,1369
5,-84.5675,39.0338,1186.880246,1124
6,-84.5675,39.0338,1053.832701,1186
0,-84.6329,37.1745,152.9564922,610
1,-84.6329,37.1745,146.6469259,271
2,-84.6329,37.1745,644.3242577,285
3,-84.6329,37.1745,169.3096181,231
4,-84.6329,37.1745,80.720533,251
5,-84.6329,37.1745,304.0654209,606
6,-84.6329,37.1745,1081.559731,426
0,-84.3311,38.6708,56.46420341,97
1,-84.3311,38.6708,98.97801533,119
2,-84.3311,38.6708,68.24964793,105
3,-84.3311,38.6708,132.9239939,144
4,-84.3311,38.6708,107.9529071,97
5,-84.3311,38.6708,119.9234855,78
6,-84.3311,38.6708,66.14302738,30
0,-87.2125,37.1231,422.4072202,143
1,-87.2125,37.1231,109.3220275,186
2,-87.2125,37.1231,129.5324867,174
3,-87.2125,37.1231,102.2336427,331
4,-87.2125,37.1231,229.0770176,232
5,-87.2125,37.1231,455.1877152,219
6,-87.2125,37.1231,333.9832694,225
0,-85.6927,36.7012,57.60906206,114
1,-85.6927,36.7012,63.24573825,48
2,-85.6927,36.7012,82.5436297,59
3,-85.6927,36.7012,6.976397631,17
4,-85.6927,36.7012,17.89871099,0
5,-85.6927,36.7012,11.26218938,19
6,-85.6927,36.7012,18.97831645,48
0,-84.6731,38.9472,217.5721528,299
1,-84.6731,38.9472,270.6287869,257
2,-84.6731,38.9472,315.1621257,405
3,-84.6731,38.9472,382.7189198,439
4,-84.6731,38.9472,326.9087414,344
5,-84.6731,38.9472,452.142165,506
6,-84.6731,38.9472,424.3957446,414
0,-82.0632,37.4807,643.8305747,332
1,-82.0632,37.4807,63.7238493,390
2,-82.0632,37.4807,1322.0545,312
3,-82.0632,37.4807,385.2458654,378
4,-82.0632,37.4807,136.3381289,462
5,-82.0632,37.4807,1693.792433,354
6,-82.0632,37.4807,144.2768441,349
0,-85.9915,37.9366,71.15666789,51
1,-85.9915,37.9366,101.8339886,90
2,-85.9915,37.9366,93.75199916,273
3,-85.9915,37.9366,110.7373684,236
4,-85.9915,37.9366,370.1248614,181
5,-85.9915,37.9366,235.4216369,115
6,-85.9915,37.9366,90.9137297,87
0,-83.4585,37.4215,189.8533176,162
1,-83.4585,37.4215,60.49319655,52
2,-83.4585,37.4215,157.8036511,105
3,-83.4585,37.4215,142.78621,113
4,-83.4585,37.4215,80.60233815,62
5,-83.4585,37.4215,65.62104672,89
6,-83.4585,37.4215,104.1610674,81
0,-85.0683,36.8051,36.68829725,75
1,-85.0683,36.8051,39.84839508,35
2,-85.0683,36.8051,120.8087016,60
3,-85.0683,36.8051,104.0913956,34
4,-85.0683,36.8051,22.37446837,72
5,-85.0683,36.8051,27.94673487,67
6,-85.0683,36.8051,35.02116921,74
0,-83.0488,37.9734,41.87630931,58
1,-83.0488,37.9734,165.2714318,86
2,-83.0488,37.9734,58.02819995,19
3,-83.0488,37.9734,25.73642315,25
4,-83.0488,37.9734,3.834001652,12
5,-83.0488,37.9734,10.15017628,28
6,-83.0488,37.9734,40.46024788,40
0,-85.9358,37.8193,703.7252632,631
1,-85.9358,37.8193,715.9449613,791
2,-85.9358,37.8193,646.5651733,724
3,-85.9358,37.8193,644.8251443,513
4,-85.9358,37.8193,721.3085233,703
5,-85.9358,37.8193,663.1976344,598
6,-85.9358,37.8193,572.3042048,618
0,-83.4045,36.8155,509.4484205,419
1,-83.4045,36.8155,712.2311347,434
2,-83.4045,36.8155,966.132856,736
3,-83.4045,36.8155,612.2671411,333
4,-83.4045,36.8155,596.8883821,397
5,-83.4045,36.8155,342.4015317,425
6,-83.4045,36.8155,393.9003358,351
0,-88.5692,36.5603,143.776429,217
1,-88.5692,36.5603,245.3515811,297
2,-88.5692,36.5603,152.5294592,185
3,-88.5692,36.5603,224.4695652,226
4,-88.5692,36.5603,265.4710884,298
5,-88.5692,36.5603,307.7171538,295
6,-88.5692,36.5603,331.3179882,306
0,-83.9691,37.9059,130.7733809,141
1,-83.9691,37.9059,86.97281724,116
2,-83.9691,37.9059,119.8378314,108
3,-83.9691,37.9059,186.9207738,206
4,-83.9691,37.9059,227.122477,241
5,-83.9691,37.9059,114.0494294,89
6,-83.9691,37.9059,83.95595515,167
0,-85.2196,37.8996,84.46495517,148
1,-85.2196,37.8996,446.3552321,170
2,-85.2196,37.8996,389.6555411,202
3,-85.2196,37.8996,177.2591429,192
4,-85.2196,37.8996,65.05249594,248
5,-85.2196,37.8996,172.6157014,268
6,-85.2196,37.8996,968.1746546,359
0,-82.6735,37.9459,62.86620606,92
1,-82.6735,37.9459,93.79072855,39
2,-82.6735,37.9459,40.31363896,36
3,-82.6735,37.9459,17.53671752,75
4,-82.6735,37.9459,28.07975359,50
5,-82.6735,37.9459,48.96848274,88
6,-82.6735,37.9459,105.5877023,72
0,-87.7342,37.4662,26.7053844,57
1,-87.7342,37.4662,18.94011664,51
2,-87.7342,37.4662,45.56871968,59
3,-87.7342,37.4662,108.9610316,49
4,-87.7342,37.4662,77.23148398,38
5,-87.7342,37.4662,18.31158948,10
6,-87.7342,37.4662,20.33668768,46
0,-83.3907,36.954,179.8835872,141
1,-83.3907,36.954,120.0970215,95
2,-83.3907,36.954,179.570125,154
3,-83.3907,36.954,85.5424701,89
4,-83.3907,36.954,73.7822292,52
5,-83.3907,36.954,46.27086455,28
6,-83.3907,36.954,42.56730697,57
0,-85.6187,36.9841,98.34065336,78
1,-85.6187,36.9841,81.55146551,62
2,-85.6187,36.9841,53.06856958,44
3,-85.6187,36.9841,24.99798498,19
4,-85.6187,36.9841,45.09010872,34
5,-85.6187,36.9841,36.90170959,29
6,-85.6187,36.9841,35.31839412,28
0,-83.6341,38.2126,95.04299444,88
1,-83.6341,38.2126,125.2750038,66
2,-83.6341,38.2126,192.4765557,105
3,-83.6341,38.2126,59.53702705,24
4,-83.6341,38.2126,42.97385897,25
5,-83.6341,38.2126,53.51857251,68
6,-83.6341,38.2126,39.57763321,46
0,-87.2425,37.01,26.30746181,47
1,-87.2425,37.01,62.80733464,30
2,-87.2425,37.01,20.17039531,27
3,-87.2425,37.01,10.48628726,38
4,-87.2425,37.01,10.37428424,32
5,-87.2425,37.01,28.12398515,49
6,-87.2425,37.01,45.61158143,33
0,-82.7493,37.1638,226.4275039,292
1,-82.7493,37.1638,423.095813,241
2,-82.7493,37.1638,352.2996749,112
3,-82.7493,37.1638,137.4915557,105
4,-82.7493,37.1638,51.88968212,114
5,-82.7493,37.1638,56.63765189,111
6,-82.7493,37.1638,57.24689927,101
0,-88.8827,37.0846,6.149241254,24
1,-88.8827,37.0846,9.159678233,17
2,-88.8827,37.0846,27.55468925,11
3,-88.8827,37.0846,6.207934277,11
4,-88.8827,37.0846,3.042790724,0
5,-88.8827,37.0846,9.241257882,25
6,-88.8827,37.0846,15.61470187,16
0,-84.2366,38.5426,84.17205079,106
1,-84.2366,38.5426,85.77161569,47
2,-84.2366,38.5426,80.51079351,105
3,-84.2366,38.5426,127.4170389,153
4,-84.2366,38.5426,112.9117488,148
5,-84.2366,38.5426,151.796512,192
6,-84.2366,38.5426,106.3622009,160
0,-85.3689,37.4256,223.1551345,202
1,-85.3689,37.4256,112.3008931,106
2,-85.3689,37.4256,109.9331974,111
3,-85.3689,37.4256,123.9980194,130
4,-85.3689,37.4256,101.8994467,96
5,-85.3689,37.4256,179.47067,171
6,-85.3689,37.4256,153.067154,156
0,-84.1908,38.0014,264.6080654,214
1,-84.1908,38.0014,369.183717,257
2,-84.1908,38.0014,304.6357095,241
3,-84.1908,38.0014,238.0522029,192
4,-84.1908,38.0014,252.9891437,260
5,-84.1908,38.0014,176.5064553,204
6,-84.1908,38.0014,185.9852171,224
0,-83.5166,37.8301,16.65405267,37
1,-83.5166,37.8301,109.943927,66
2,-83.5166,37.8301,62.16662922,60
3,-83.5166,37.8301,69.42616845,51
4,-83.5166,37.8301,45.84562149,35
5,-83.5166,37.8301,34.85995196,138
6,-83.5166,37.8301,235.057897,45
0,-85.7353,37.5668,19.42152648,74
1,-85.7353,37.5668,65.56000885,34
2,-85.7353,37.5668,31.77585784,23
3,-85.7353,37.5668,9.795844761,0
4,-85.7353,37.5668,21.30402736,71
5,-85.7353,37.5668,67.52897685,27
6,-85.7353,37.5668,36.26414406,24
0,-86.4371,36.9725,1541.041435,620
1,-86.4371,36.9725,397.6659177,503
2,-86.4371,36.9725,382.7771377,471
3,-86.4371,36.9725,143.0633102,379
4,-86.4371,36.9725,225.6430659,452
5,-86.4371,36.9725,516.7505853,439
6,-86.4371,36.9725,942.8873492,476
0,-84.4094,37.6167,123.8870064,77
1,-84.4094,37.6167,77.24790128,52
2,-84.4094,37.6167,53.83042376,56
3,-84.4094,37.6167,51.21997035,24
4,-84.4094,37.6167,35.20135421,35
5,-84.4094,37.6167,19.30163721,17
6,-84.4094,37.6167,31.9714204,60
0,-83.8774,36.5942,768.0602409,387
1,-83.8774,36.5942,459.4889801,204
2,-83.8774,36.5942,212.0735043,257
3,-83.8774,36.5942,177.5107167,259
4,-83.8774,36.5942,317.3907916,739
5,-83.8774,36.5942,489.1453267,735
6,-83.8774,36.5942,1106.776798,798
0,-83.7598,36.8353,1071.067142,483
1,-83.7598,36.8353,564.9298382,281
2,-83.7598,36.8353,217.1265804,307
3,-83.7598,36.8353,203.2225185,295
4,-83.7598,36.8353,112.7297369,305
5,-83.7598,36.8353,238.3039707,433
6,-83.7598,36.8353,358.9849195,333
0,-87.4875,37.12,547.5687194,439
1,-87.4875,37.12,461.3174838,367
2,-87.4875,37.12,342.5502,181
3,-87.4875,37.12,390.3955843,350
4,-87.4875,37.12,279.9267576,398
5,-87.4875,37.12,271.3397962,261
6,-87.4875,37.12,353.6138617,390
0,-85.0681,38.6098,102.8234102,99
1,-85.0681,38.6098,104.5856991,125
2,-85.0681,38.6098,188.332166,191
3,-85.0681,38.6098,162.412571,165
4,-85.0681,38.6098,169.7794052,185
5,-85.0681,38.6098,135.549804,130
6,-85.0681,38.6098,164.7940252,170
0,-84.0666,38.6818,20.81471605,28
1,-84.0666,38.6818,40.97646712,35
2,-84.0666,38.6818,37.61237398,58
3,-84.0666,38.6818,20.55938793,22
4,-84.0666,38.6818,29.45201953,30
5,-84.0666,38.6818,19.54731282,19
6,-84.0666,38.6818,39.79166417,44
0,-84.5966,38.7326,156.3859336,133
1,-84.5966,38.7326,147.4966927,119
2,-84.5966,38.7326,152.8133861,160
3,-84.5966,38.7326,114.2915743,117
4,-84.5966,38.7326,177.1478497,259
5,-84.5966,38.7326,148.3400353,186
6,-84.5966,38.7326,140.8369771,218
0,-83.9735,37.5751,158.9814642,145
1,-83.9735,37.5751,193.3594427,198
